"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"West Bluff","Peoria","IL","Peoria","Peoria County",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,45100,44950,43450,46050,47950,45000,42500,39900,45100,45100,45500,44900,44900,39900,43700,42745,41875,42990,40000,42445,42995,43981,39500,39900,37900,35900,39900,39950,39950,39900,41900,44900,45900,45900,44400,39900,40000,40950,44900,50750,52500,54900,52500,49900,49900,49900,47450,47400,52000,49900,49900,42445,42450,39900,39900,39900,39900,44900,44900,39900,39945,44900,41950,40000,39400,39200,39900,37750,34762,34950,34900,35000,37750,35900,39900,39900,42000,42876.5,44500,43050,36000,36500,38500,39900,39900,39900,38500,36000
"South Lakes Dr - Soapstone Dr","Reston","VA","Washington-Arlington-Alexandria","Fairfax County",399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,249000,242500,250000,269000,269000,269450,269999,255000,270450,273950,269000
"Doddtown","East Orange","NJ","New York-Newark-Jersey City","Essex County",400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179000,186250,179000,165000,167500,177000,165842,164999,159900,156950,159950,162500,159950,169900,199900,197300,179999,190000,179999,179999,201749.5,195681.5,228900,217499.5,199900,199900,214900,197580,215000,224999,226095,232050
"North King St","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,119900,119500,117900,114000,115000,112900,110000,105000,102450,105000,92500,89900,92000,99950,109900,109900,119950,124900,119450,110000,114500,121055,119000,124999,121527.5,122950,125000,129000,129900,129950,134900,130000,125000,134700,123950,119500,115000,113500,114950,120906,126250,124250,120000,122900,118450,122450,116950,121000,122500,128900,125000,120000,120000,122462,120117,120000
"Bay Terrace","New York","NY","New York-Newark-Jersey City","Queens County",402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,239000,239000,239000,225000,237500,236250,234999,228900,228900,229000,229450,229000,228838.5,225000,239000,239000,245000,249800,246500,245000,238750,249000,239800,245750,239999,242500,239000,239000,248444,247000,239000,247888,254500,247000,249000,250000,259000,264888,288444,275000,275000,269450,269900,269900,267394,269999,279000,266944,279000,279894,280000,282888,289450,295000,292000
"Twin Lakes","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123000,120000,123000,136329,135000,120000,120000,115000,114888,120000,119950,120000,120000
"North Riverdale","New York","NY","New York-Newark-Jersey City","Bronx County",404,190500,199000,192500,199000,193250,189000,189000,189000,189000,188000,189000,186900,177250,172499.5,175500,175000,170000,172500,175000,169000,169000,169000,169000,169000,165000,158000,154999,162500,167500,169000,177000,169000,165500,169000,172450,169999,174900,169999,160000,160000,159000,150000,152500,149900,144900,140000,139950,144900,140000,139000,145000,149000,152000,164000,162000,164950,167750,169000,165000,162000,152000,155000,160000,169000,167000,169000,169000,179000,169750,172500,170000,169250,170000,169500,168000,169000,165000,161500,165000,169500,175000,169000,161250,159950,162250,164500,162000,169000,170000,175000,170000,170000,169500,175000,174999,175000,180000,184950,194500,199000,199000,199250,199500,199000,189500,179950,180000,199000,207200,219500,222500,225000,222500,225000,229003.5,229007,229000
"West Campus","Federal Way","WA","Seattle-Tacoma-Bellevue","King County",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227500,215000,224900,224950,225552,230000,225000,225000,239023,230000,217475,202000
"Downtown","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,267225,258912.5,243000,279000,263500,259900,248500,240000,226000,217000,221000,239000,249500,252000,264450,264700,269900,285000,284950,284950,292000,309900,299500,309900,314999,314999.5,325000,329000,335000,335000,334750,335000,339000,339000,328900,335000,318000,285000,299000,312500,309499.5,332000,337000,340000,368900,370000,362500,345000,319950,327417,334917.5,344500,329500,340000,337500,380000,389000,379900,382499.5,352500
"Aurora Highlands","Aurora","CO","Denver-Aurora-Lakewood","Arapahoe County",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280000,247450,280000,3e+05,3e+05,299750,304900,304950,287450,298750,305000,318500,315000,3e+05,3e+05,299500,315000,310000,304900,315950
"Drake","Des Moines","IA","Des Moines-West Des Moines","Polk County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90500,106000,109900,99900,106000,98500,94950,109950,113500,115000,106000,112500,108000,120000,124900,120000,125000
"North Central","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80400,74900,79000,76250,79900,79450,71250,74900,81500,83500,88000,87750,89900,87999,87000,87250,85000,86000,93200,95000,92450,98000,115000,115000,120000,116500,112450,99725,108900,108900,101500,98000,94000,95000,94000,97500,90000,91000,96500,92000,99500,96000,99000,102400,1e+05,99500,95000,91900,91900,89997.5,92000,93000,99949.5,103750,105000,101199.5,98700
"Downtown","Honolulu","HI","Urban Honolulu","Honolulu County",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,242000,269000,287000,318000,320000,318000,330000,357000,340000,320000,335000,327000,332000,325000,335000,278000,276500,290950,297500,322000,335000,335000,337500,350000,339000,340000,349000
"West Kensington","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,97450,95000,107500,110000,110000,102450,104900,104950,120450,105000,99950,110143,110000
"Villas","Fort Myers","FL","Cape Coral-Fort Myers","Lee County",412,51500,49900,49900,47450,49000,49900,47950,49900,49900,45000,45000,45000,47200,49700,49200,49450,54950,49900,49400,49950,54800,57700,59000,55900,59900,57700,55000,58700,62000,59900,60825,59900,60125,62670,63920,66500,64900,64500,64900,66200,68500,68500,69500,69900,72900,73950,76700,77500,78450,69900,73900,77900,79950,80000,80950,77900,81900,81900,82000,79990,89900,97700,96838.5,99000,99000,105000,99000,104900,102400,104900,109500,109500,114700,105000,104950,109500,109500,110000,110000,110000,109950,109900,115000,110000,109900,112000,117580,117580,118500,118500,119900,120000,119700,119900,119900,115000,119500,119900,120000,119700,119700,119900,124995,124990,127777,123650,124900,124850,120900,119900,124500,126850,127850,128700,128845,129900,128900
"Spenard","Anchorage","AK","Anchorage","Anchorage Borough",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167900,162700,137500,150000,169000,182450,169900,167250,167250,160000,160000,147386.5,145000,154000,142600,140499,129170,138950
"Turner","Kansas City","KS","Kansas City","Wyandotte County",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83450,85000,91250,89900,84900,84700,87500,87500,99431,102614.5,97181,110000,109350,105926.5,113854,110000,94058
"Downtown","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",415,128300,125000,119900,122450,119975,121900,124900,124900,122900,119900,119900,115000,114900,104000,106100,110812.5,114950,105900,1e+05,1e+05,99900,99000,91450,85900,99000,96499.5,96500,110000,1e+05,99000,100350,105300,104900,1e+05,99700,105000,99500,96300,103900,103900,100950,96300,98000,98000,102400,96900,99900,102450,99900,99900,99900,99000,98500,108000,105000,105000,99900,90000,95000,110000,97500,96750,98500,105000,1e+05,1e+05,99950,103000,101300,1e+05,99000,92450,99000,90000,105000,99997.5,105450,1e+05,105000,108950,1e+05,104950,99000,99900,106000,111000,113000,116400,109500,109975,107250,110000,117050,121500,119900,111500,122000,110000,110000,110500,119050,109900,110250,110250,114950,113400,113900,114900,110000,110500,114900,118000,123500,118000,120388.5,119750,121852
"Devington","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,62000,64000,64000,68000,74450,72500,69900,69900,72885,75000,75000,74250
"Thompsonville","Enfield","CT","Hartford-West Hartford-East Hartford","Hartford County",417,165000,165000,172900,173900,170999,159900,154900,159450,156450,155000,159900,159900,164700,164900,159900,159900,159900,157450,159700,159900,159900,149900,149450,140000,137000,142450,144900,144000,137900,138200,135000,135450,132450,134900,129900,129900,132900,134900,139900,139900,139900,139900,137400,134900,131000,134900,131000,130500,124900,124900,137900,137500,137900,138694,137900,135000,129900,126200,119900,119900,125000,120400,124900,124900,139900,147900,149900,142400,142500,139000,139900,139900,135900,139900,134900,134950,139900,139900,139000,149900,142400,139900,134900,134900,131500,133250,136900,144900,149900,150900,149900,151900,144900,149900,149900,154900,155000,149900,149900,149900,149900,139900,139900,144900,144950,154900,149900,146900,149900,144900,148900,154900,154900,159900,150000,158000,159900
"Russian Jack Park","Anchorage","AK","Anchorage","Anchorage Borough",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136700,139900,127000,131700,134900,118000,126450,118000,115500,126000,123500,126000,130250,128000,122200,118000,116000,112000,112500,112000,125000,119000,119900,117500,123750,119900,119900,125000,131000,132450,129900,128000,126500,127500,117900,120000,118000,116000,122450,120000,119850,109500,112000
"University","Stockton","CA","Stockton-Lodi","San Joaquin County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239999.5,244925,241249.5,235000,244999,249000,249000,249450,249900,249995,265000,265000,247000,243950,265000,262500,249950
"East Akron","Akron","OH","Akron","Summit County",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34900,32900,32000,32900,33900,34900,34900,39450,39900,39900,35000,35000,34900,37270.5,35999.5,39056,39900,37500,35000,35150,34200,34200,35000,35000,37000,39900,40000,39950,39900,39900,39900,44000,42900,40000,37500,35000,35000,36700,34900,33250,34000,39900
"South Raleigh","Raleigh","NC","Raleigh","Wake County",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,149900,156827,159925,162450,160000,161831,165000,170000,175900,177000,175450,169500,169500,175000,172500,179000,179000,179900
"Holiday City-Berkeley","Berkeley","NJ","New York-Newark-Jersey City","Ocean County",422,139900,139000,135000,130000,129900,127450,128900,129900,127950,125000,127900,125450,124900,120000,124900,119900,121900,123200,120000,122500,119949.5,119900,119900,119900,117900,117000,115450,114900,112000,114900,118200,114900,118500,118500,119000,118900,124900,125000,125000,129900,130000,138800,134900,134900,136750,137200,134900,136700,137500,139900,141950,149000,145000,145000,144900,141950,139900,140499.5,140000,142900,139900,139900,140000,143400,127900,125250,142500,139949.5,141000,141000,142750,140000,140000,138500,139000,139900,145000,149900,149900,149900,159184.5,159900,159000,159900,159900,163900,159900,165000,169950,170000,169000,169900,169900,174250,179000,188450,189000,189500,191949.5,189900,189900,188500,184900,184900,184900,182500,179900,180000,187000,190000,189900,189900,189900,189900,189000,189900,189900
"Corlett","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,29900,27000,29900,29900,29900,29900,29900,29900,28950,29900,28500,30000,30000,29950,30000,32000,32450,33400,33900,32950,34500,35000,33450,33000,32450,33000,33000,33000
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",424,38900,38450,39000,35000,34450,30500,31950,32500,32500,30300,32700,30600,29900,30300,29900,29900,29900,29999,32000,30000,30000,30000,31000,32000,33000,29900,30000,29945,29900,31900,31900,30000,33950,35000,35000,35000,35000,36000,37500,37900,37900,37500,37900,39900,40000,40000,43000,43000,44900,44900,44900,46500,49900,50250,52700,49999.5,50000,54250,52700,55000,56500,58000,57000,57450,58000,59900,62999.5,60000,61950,66900,67945,68900,69500,69900,69900,73900,75000,74900,74900,74999.5,78899.5,79900,79900,79949.5,83000,82000,79900,79900,79500,77750,77950,77700,79900,79949.5,80000,81950,79999.5,79997,84000,84000,84900,84900,84999,85000,85000,85000,84983.5,87250,89500,89500,89900,89994.5,89990,89990,94900,94900,95000
"South Central","Wichita","KS","Wichita","Sedgwick County",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,44950,50000,55000,55000,54500,50000,48950,50000,49900,49900,54900,54949.5,54949.5,55000,54949.5,54999,55000,56450,55000,55000,54700,55910,56000,58900,58900,55000,55000,56900,55029,52450,55000,57500,54950,53200,57900,55000,53950,53900,54400,58000,56000,56000,57000,57000,59700,56950,57000,57998.5,55000,60000
"Paschall","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59950,59900,58999,60000,59500,59000,58449.5,59000,64200,65000,66200,65950,58450,57450,59000,59900,62450,65000,64900,66461.5,64900,61000
"Carroll Park","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77400,69950,69950,75000,85450,85900,79000,69999,69949.5,69749.5,69900,72600,82450,79950
"East Price Hill","Cincinnati","OH","Cincinnati","Hamilton County",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42900,45400,49400,52900,54000,54000,45500,45000,44250,42750,42000,46250,45000,45500,47450,52000,55000,57500,60000,60000,55000,55000,54950,59150,57400,55000,59800,56250,54900,54900,50000,55000,56000,55000,56000,54900,54900,58450,55450,55000,59900
"Germantown East","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,65000,59999.5,60000,60000,61449.5,64800,69950,62449.5,63900,63900,54450,59950,55950,60000,60000,60000,59900,56900,59400,54900,59200,59200,58000,55000,55000,59000,59000,59900,59949.5,59500,59499,64249.5,65000,69950,64955.5,64911,64911,59777,70000,69999,70000,70000,80000,82450,79900,69900,80000,81450,70000,70000,65000,69900,79900,89000,84950,95000,92450,94900,85000,82500,84900,83000,80999.5,79900,79949.5,79900,80000
"Baymeadows","Jacksonville","FL","Jacksonville","Duval County",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,93450,95990,95490,97990,98990,98990,98990,98990,99445,101490,109750,115000,115990,115990,109800,109000,110000,117500,116400,116950,115950,119900,119990,122747.5,123995,125900,125000,124000,126700,123000,120000,123000,120000,121000,125000,135000,136000,135850
"Phoebus","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127450,129900,125000,110950,109000,104750,108750,105000,107450,109900,111700,109900,110000,112489.5,115000,118500,105000,114950,116000,112500,99900,99000,100500,110000,107450,110000,114900,117000,122000,119450,120000,120000,119900,119000,119900,114950,109900,104850,119850,124800,119900,114900,114950,120000,112637,115000,124900,110000,115000,120950,120950,125000,126950,115000,110576,119700,114500,110000,127450,133500,130750,122564,133449.5,133449.5,150000,150000
"Gulf Gate Estates","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154700,157850,161350,149750,149450,135000,144900,149900,170000,159900,154900,149450,149949.5,164900,165000,161000,161500,159900,165900,165250,165250,165000,165000,165100,159900,159900,149950,149900,149900,144950,144900,140000
"Marston","Denver","CO","Denver-Aurora-Lakewood","Denver County",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219900,225000,240000,258000,250000,245000,229500,259900,249900,254998,239500,224000,247500,245000,240000,274500,279500,257500,262991.5
"East Forest Park","Springfield","MA","Springfield","Hampden County",434,137500,139999,137500,139900,139900,139991.5,139900,139900,139900,139900,135000,131200,132500,129900,130000,129900,129000,125900,125900,127500,125900,129900,129900,123900,118555,118227.5,116450,116800,109900,107200,102000,108550,109450,108050,111250,112900,115950,114900,109900,119000,120000,119900,127213,127000,118400,119900,122450,121450,137500,135400,134900,131950,134700,128400,129900,129900,129900,128000,129900,129900,129900,129900,129500,129900,131450,134900,132900,131200,129900,134250,129900,129900,129900,128400,125950,129900,129900,132900,129900,129900,129000,129900,124000,129900,129900,135000,139000,134950,139900,149950,145000,145000,144000,149900,149900,149900,148900,150000,146500,154950,165900,164899,157900,164900,159950,159000,164900,159900,159900,159949.5,159999,168900,165000,167900,163900,164950,164350
"Rusch Park","Citrus Heights","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276563,270000,270000,282400,299000,299900,299450,286058,279000,279000,275000,285000,275984,299000,3e+05,299000,285000,299000,285000
"Schiller Park","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38500,38000,39000,36500,35000,39444,37000,35950,35000,35000,36450,39200,36900,37450,39900,39900,39900,39450,39900,39900,39900,40000,40000,44000,40000,39900,39450,39900,39900,39900,39900,42500,44900,43700,43700,44900,45900,49000,49558,49508,49216,49900,49900,49900,49000,49000,48450,49900,47900,49900,49900,49950,55000,59000,57500
"Cypress Lake","Fort Myers","FL","Cape Coral-Fort Myers","Lee County",437,69900,69900,69950,68200,69200,69700,69000,69900,68900,69900,69500,64900,65000,65000,65000,64230,65950,70000,70000,69900,69900,67000,69000,69500,72750,66450,69000,69500,64900,68000,74900,74900,72900,74900,74900,69920,73000,74900,75000,78700,78550,75000,74900,74950,79900,79900,73900,73000,79500,79900,81262,80000,79900,79900,78700,79250,86450,84000,94900,95000,98900,98900,93450,89700,90750,94500,107000,102000,94750,98999,99249.5,105000,109950,109900,109900,110000,112000,114900,119000,123900,123000,125000,129900,129900,123450,125000,129888,129900,129700,128500,129000,128000,129700,129950,134900,134400,139000,134900,134900,129900,134900,135000,139500,135000,135000,138950,144900,139900,139900,139700,139900,134500,134500,131500,134500,133900,133900
"Old Everett","Lansing","MI","Lansing-East Lansing","Ingham County",438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45900,49900,49900,52900,49900,49900,49950,49900,49900,49900,54900,55000,59888,59000,59450,59250,58500,59000,58500,58750,58000,59000,61000,59950,59900,59900,59900,61000,62900,62000,61000,61900,59900,58900,59150,62900,62900,64800,59900,59900,65450,68000,65000,66950,66450,63900,68500,65900,67000,64900,59900,61000,59900,57250,58700,57500,59950,64900,66400,66900,69900,74800,71000,69900,68900,64900,65950,63250,64900,69900,69900,70000,70000,74900,74900,72750
"Woodlawn","Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",439,108400,115000,112000,115350,115000,113500,110000,110000,110000,109750,109600,109900,105000,104950,110000,107500,122400,113900,114450,112000,112000,112000,108500,99925,104900,99900,102000,99950,104900,103700,99900,104900,108900,102450,109500,109900,102350,99000,109500,105000,111200,112500,109900,109900,109900,105900,104900,96750,93000,92000,92500,98900,109450,109900,105000,104900,104900,108000,101900,99700,97200,94900,99700,99900,97250,99900,95000,90000,89900,89900,89450,95000,99900,89900,89900,92900,99000,98450,94900,97900,91900,99450,105000,106450,109900,116600,116750,114900,109000,108900,105000,111200,109900,98900,99949.5,99750,92450,90000,86500,89900,99900,109900,102950,110000,110000,109999,117900,116450,114900,109949.5,109949.5,109999,107450,109900,124900,126400,119000
"Centerville","Barnstable","MA","Barnstable Town","Barnstable County",440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,275000,299000,303950,299900,309450,313500,315000,314900,312400,294850,275000,285000,287450,299700,299900,309900,304950,299950
"Merle Hay","Des Moines","IA","Des Moines-West Des Moines","Polk County",441,,,95750,94900,94150,94900,92500,98000,95250,94900,99900,98950,93500,92500,88700,88250,87500,89900,89450,86400,87900,88900,88700,90000,82900,83700,82700,82900,89900,85000,89250,89000,89000,89900,90000,89900,89900,91250,94500,88500,96500,94900,94900,94500,94999,94750,92250,92900,94825,94900,98500,91200,94000,89949.5,90000,92500,99500,97500,98000,92900,92000,89450,89900,90000,96500,104900,99950,99900,109900,109894,104950,109888,104000,106200,108894,98950,107450,107400,109900,105000,114900,114900,114900,114450,112000,114900,115000,114950,115000,115000,119450,114900,119900,117000,119000,115000,115000,115650,119000,119900,120000,128900,124900,120000,129900,129700,129700,129900,128500,126000,131400,132450,129900,129900,129900,130000,134900
"Belvidere","Lowell","MA","Boston-Cambridge-Newton","Middlesex County",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,199945,212450,235000,229000,238000,249000,219900,235000,215000,239000,209900,209900,235000,251000,263700,254900,259900,275000,275000,275000,284000,280000,282500,285839,285000,290000,299900,312450,287900,324900,319950,319900,319900,317450,317450,315000,315000,315000,299900,319900,319900,319900,319900,325900,329900,319900,319900,319900,312400,314950,317450,309950,315000
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",443,69900,69900,68777,62000,69000,69800,69900,65000,64900,60000,64950,65750,62500,62000,62500,65450,68700,69900,70000,74000,69999.5,69900,69900,69900,70995,72000,75450,76500,74200,68500,71250,77901,77901,79250,79500,77000,79900,79850,85000,84450,83850,85000,84900,85950,89900,88500,85392.5,89900,94950,97900,105000,1e+05,102450,99900,104500,104700,105000,105000,105000,108000,109900,109920,115000,115000,111300,110750,109450,108000,115000,112000,116000,119900,120000,121000,121000,128899,129000,129950,133750,139000,138500,139000,137638.5,142900,144900,142000,139900,139900,144900,147000,145000,147000,150000,150000,153700,153900,155000,155000,155000,153450,150000,150000,150000,154000,158700,150000,155000,153700,155000,158500,159900,162000,164224,159900,163847,166900,169000
"Mont Pleasant","Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,67250,72900,71200,76838.5,69500,71200,69700,71450,73228,72962,72900,82450,87000,86900,86900,89900,93000
"Carrick","Pittsburgh","PA","Pittsburgh","Allegheny County",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60000,64950,62500,65000,59900,58000,57900,55000,56450,59900,61900,65000,57200,57550,52950,61400,64900,65000,65000,62000,59900,59900,55900,57450,55000,53499.5,55000,53499.5,54450
"Belmont","Dayton","OH","Dayton","Montgomery County",446,,,,,,,,,,,,,,,,,,,,,,,,,,45000,44000,45000,47000,45000,40900,45000,45000,47830,48450,45000,45000,49900,49900,53000,50000,52500,49900,45250,42900,49900,49900,49900,47500,48500,47750,49950,54900,59900,54900,54900,52900,55000,53950,54000,53700,54900,51450,50000,49900,49900,50950,52200,52900,51500,52200,50750,49900,50450,54900,59900,59900,59900,59400,58900,59000,55000,55950,56900,55000,56900,59900,59900,58900,57400,63900,57900,59949.5,62500,63500,62500,64900,64900,64950,66900,67900,65000,69900,69900,69900,69900,74900,72000,71500,69950,71950,69950,69900,69900,70000,74900,74500
"West Ward","Easton","PA","Allentown-Bethlehem-Easton","Northampton County",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100045,94900,94900,105000,89900,102500,99900,94500,89950,97000,109900,99000
