"RegionID","RegionName","RegionType","StateName","SizeRank","2010-11","2010-12","2011-1","2011-2","2011-3","2011-4","2011-5","2011-6","2011-7","2011-8","2011-9","2011-10","2011-11","2011-12","2012-1","2012-2","2012-3","2012-4","2012-5","2012-6","2012-7","2012-8","2012-9","2012-10","2012-11","2012-12","2013-1","2013-2","2013-3","2013-4","2013-5","2013-6","2013-7","2013-8","2013-9","2013-10","2013-11","2013-12","2014-1","2014-2","2014-3","2014-4","2014-5","2014-6","2014-7","2014-8","2014-9","2014-10","2014-11","2014-12","2015-1","2015-2","2015-3","2015-4","2015-5","2015-6","2015-7","2015-8","2015-9","2015-10","2015-11","2015-12","2016-1","2016-2","2016-3","2016-4","2016-5","2016-6","2016-7","2016-8","2016-9","2016-10","2016-11","2016-12","2017-1","2017-2","2017-3","2017-4","2017-5","2017-6","2017-7","2017-8","2017-9","2017-10","2017-11","2017-12","2018-1","2018-2","2018-3","2018-4","2018-5","2018-6","2018-7","2018-8","2018-9","2018-10","2018-11","2018-12","2019-1","2019-2","2019-3","2019-4","2019-5","2019-6","2019-7","2019-8","2019-9"
394344,"Athens, TN","Msa","TN",552,7.48,8.79,8.5,3.36,0.37,0.09,0.19,0.28,1.5,4.21,6.17,6.45,5.05,3.93,1.87,0.84,0.56,0.93,3.74,6.92,7.94,7.76,5.42,3.08,1.31,1.12,2.06,3.64,4.95,4.39,2.8,0.75,0.47,0.65,1.78,3.55,3.46,2.99,2.43,1.68,2.15,2.62,2.34,1.4,2.24,3.27,4.11,4.67,5.79,5.23,4.58,2.9,3.18,1.21,2.52,1.59,3.83,4.86,5.7,6.36,6.82,7.85,7.29,4.3,1.96,1.03,2.71,5.14,6.54,6.64,5.33,5.61,6.26,7.38,6.07,4.49,4.02,4.77,5.51,5.98,7.2,8.88,9.63,10,9.53,9.16,8.6,8.32,8.04,6.73,5.89,7.1,9.35,9.91,9.72,8.97,8.13,8.22,9.07,9.25,8.41,7.57,7.01,7.66,8.69,9.44,9.81
394556,"Edwards, CO","Msa","CO",553,0.09,0.47,0.75,4.77,4.86,4.39,2.06,2.52,2.62,4.21,4.49,3.74,1.87,0.65,0.56,0.19,0.28,0.37,1.4,2.8,4.58,1.68,0.84,1.03,1.31,2.43,3.83,6.17,8.04,7.48,5.33,3.64,3.36,3.27,3.18,3.46,4.67,5.51,5.14,4.3,3.08,1.96,0.93,1.5,3.55,6.07,7.01,6.54,5.7,4.02,3.93,2.34,2.15,1.21,1.78,2.24,2.71,4.11,5.42,7.2,8.32,8.5,8.13,5.05,2.99,1.12,1.59,2.9,4.95,5.79,6.45,5.98,6.92,6.73,5.61,6.26,8.22,9.81,10,9.91,9.35,9.07,8.69,8.97,8.88,8.79,8.6,9.25,9.44,9.72,9.63,9.53,9.16,8.41,7.85,7.38,7.66,7.94,7.76,7.57,6.82,7.1,6.64,6.36,5.23,5.89,7.29
394592,"Fernley, NV","Msa","NV",554,1.5,1.31,1.12,0.84,0.56,0.47,0.28,0.19,0.09,0.37,0.65,0.93,0.75,1.03,1.21,2.06,4.02,5.33,5.79,5.23,4.39,3.27,2.24,1.68,1.4,1.59,2.43,3.08,3.74,3.18,4.3,6.17,7.57,7.29,6.36,6.82,5.42,3.83,2.8,2.62,4.49,4.67,4.77,3.55,2.9,2.34,1.87,1.96,2.52,2.99,3.36,3.64,4.11,6.73,8.6,9.07,8.41,7.94,8.22,8.88,8.97,8.79,7.76,6.54,5.89,5.7,4.95,4.58,4.86,5.98,6.64,6.07,5.14,5.05,6.26,6.45,7.2,6.92,7.38,7.01,7.1,8.32,9.44,9.81,10,9.91,9.72,8.13,5.61,5.51,7.85,9.25,9.35,8.69,8.04,7.66,8.5,9.16,9.53,9.63,7.48,4.21,2.15,1.78,2.71,3.46,3.93
394838,"Mason City, IA","Msa","IA",555,2.71,2.99,2.34,1.21,0.75,1.68,2.06,1.12,0.28,0.09,0.84,1.96,2.24,1.87,2.52,2.8,2.43,1.31,0.65,0.19,0.93,1.5,2.15,1.4,1.03,0.47,0.37,0.56,1.59,1.78,2.62,2.9,5.23,6.92,7.38,6.36,5.33,4.86,5.51,4.39,4.3,4.67,5.89,5.05,3.64,3.55,3.08,3.46,3.18,3.36,3.27,3.74,3.93,4.95,5.42,7.1,6.64,6.45,4.77,4.11,3.83,4.02,4.21,5.79,5.14,4.49,5.98,8.13,8.88,6.82,5.61,6.17,8.32,9.25,9.63,9.91,10,9.81,8.04,6.07,4.58,5.7,6.54,8.5,9.16,8.97,8.22,7.57,7.01,7.85,8.79,9.53,9.44,9.07,8.6,7.66,6.73,6.26,7.2,8.69,9.72,9.35,8.41,7.48,7.29,7.76,7.94
394819,"Malone, NY","Msa","NY",556,4.02,4.39,3.93,3.27,2.71,2.8,3.18,4.11,5.42,6.82,8.5,9.72,9.91,9.44,8.6,6.36,3.74,1.68,0.37,0.19,0.09,0.28,2.24,5.23,6.45,4.86,3.08,2.06,0.93,0.84,0.56,0.47,2.15,3.83,7.48,7.57,8.22,7.29,4.67,2.34,1.31,1.59,1.78,1.21,1.03,2.52,5.7,7.85,7.94,6.73,4.49,2.43,1.12,0.65,0.75,1.96,2.62,3.55,4.77,6.54,7.1,5.98,5.61,6.07,6.92,6.26,4.58,4.21,5.79,7.66,8.13,6.64,5.51,5.89,5.05,3.46,1.5,1.4,2.99,7.2,8.88,9.25,9.53,9.63,9.16,9.07,8.69,8.41,8.32,5.33,2.9,1.87,3.36,6.17,7.76,8.79,8.04,7.01,4.95,4.3,3.64,5.14,7.38,8.97,9.35,9.81,10
395234,"Winona, MN","Msa","MN",557,3.55,3.36,3.27,3.18,3.08,2.9,1.68,0.84,0.56,1.03,2.06,2.34,2.8,2.62,2.71,1.96,1.78,1.21,0.47,0.65,0.75,2.24,1.87,2.43,1.4,1.5,1.12,2.52,2.15,0.93,0.19,0.09,0.28,0.37,1.31,1.59,2.99,3.46,3.64,3.74,3.83,3.93,4.02,4.21,5.51,4.39,4.77,5.61,5.89,6.92,7.29,6.54,5.33,4.95,4.11,6.17,7.57,9.07,8.69,8.5,8.13,7.38,5.79,4.49,5.05,4.67,6.82,6.45,7.01,5.98,6.26,6.07,5.23,5.14,4.58,5.7,4.86,4.3,5.42,6.73,7.85,7.66,7.94,8.22,8.88,9.16,9.44,9.25,9.81,9.91,10,9.72,9.63,9.53,9.35,8.97,8.79,8.6,8.41,8.04,7.2,6.64,6.36,7.1,7.48,7.76,8.32
394547,"Durango, CO","Msa","CO",558,4.11,6.17,6.26,5.23,3.46,0.75,0.19,0.09,0.28,1.5,1.96,1.59,0.65,0.56,0.37,0.47,0.84,3.64,5.05,3.83,1.87,1.68,2.71,3.93,2.34,1.4,1.31,2.06,2.15,0.93,1.03,1.21,2.43,2.99,3.27,3.55,4.02,4.67,5.14,5.51,5.98,7.85,6.92,6.07,5.89,5.42,4.3,2.62,2.24,2.52,3.36,3.08,2.9,3.18,4.21,5.79,7.01,6.73,6.64,7.29,7.94,7.57,6.45,4.95,2.8,1.12,1.78,3.74,4.77,4.39,4.58,5.33,5.61,4.86,4.49,5.7,7.48,8.97,10,9.63,8.6,7.76,6.36,7.1,6.82,7.66,8.04,8.5,8.69,9.07,9.16,9.81,9.91,9.72,9.44,8.88,8.32,8.13,8.41,8.79,9.25,9.53,9.35,8.22,7.38,6.54,7.2
394985,"Platteville, WI","Msa","WI",559,9.35,9.07,9.44,9.81,10,8.97,7.94,7.38,7.2,7.66,7.85,8.5,9.25,9.91,9.72,9.63,9.16,8.32,7.29,7.1,7.48,8.13,8.69,8.79,8.22,8.41,8.88,9.53,4.77,1.87,0.65,2.9,4.67,5.61,3.93,2.34,0.75,1.21,1.03,1.12,0.37,1.5,2.24,3.08,0.56,0.19,0.09,0.28,0.47,0.93,1.31,2.06,2.8,3.36,2.62,3.64,4.11,5.89,4.3,4.58,4.39,5.14,4.21,3.46,1.78,2.52,4.02,5.98,6.26,6.17,5.7,5.05,4.49,2.99,2.71,1.68,1.4,0.84,1.59,3.83,6.36,6.73,6.54,6.45,5.51,6.07,5.23,5.42,3.27,2.15,2.43,5.79,7.57,7.76,7.01,6.92,6.64,4.95,3.55,1.96,3.18,3.74,4.86,5.33,6.82,8.04,8.6
394402,"Boone, NC","Msa","NC",560,9.44,9.53,9.63,9.91,10,9.81,9.72,9.35,9.25,8.79,7.76,5.89,1.5,0.93,0.56,0.47,0.28,0.19,0.09,0.37,0.75,1.21,1.31,4.11,4.95,6.26,6.45,7.85,7.38,6.54,4.21,3.36,2.52,5.14,5.42,5.51,4.3,2.9,2.43,2.34,1.68,2.24,1.78,2.71,3.74,4.58,4.77,3.83,4.39,3.46,5.23,3.18,1.4,1.03,0.65,0.84,1.12,3.08,4.02,4.67,5.7,6.07,5.05,1.87,1.59,4.86,7.29,7.57,6.82,5.33,4.49,3.55,3.93,2.99,2.06,1.96,2.15,3.27,2.8,2.62,3.64,5.61,6.92,7.1,6.36,5.98,5.79,6.17,6.73,7.01,7.2,6.64,7.48,7.66,8.13,8.41,8.5,8.6,8.22,8.04,7.94,8.32,8.69,9.07,9.16,8.97,8.88
394363,"Bartlesville, OK","Msa","OK",561,6.36,5.7,4.02,5.98,4.3,1.96,0.47,0.09,0.19,0.28,0.65,1.12,2.34,2.62,2.52,1.4,1.03,1.31,1.78,2.8,3.18,4.11,3.93,3.46,4.67,7.01,8.5,9.63,9.35,8.79,7.66,4.58,2.15,2.24,3.83,6.45,5.23,5.05,6.92,8.6,9.16,9.72,9.91,10,9.81,8.41,7.94,5.51,6.07,5.33,6.26,4.49,4.86,7.76,8.88,9.44,8.13,7.85,5.79,5.42,3.27,2.99,2.06,2.43,3.55,4.77,3.08,2.71,2.9,6.64,5.14,3.64,1.59,1.68,1.21,0.75,0.56,0.37,0.93,0.84,1.5,1.87,3.74,5.61,8.32,8.97,9.07,7.48,7.2,5.89,7.38,7.57,8.04,7.29,6.73,6.82,6.54,4.21,3.36,4.39,4.95,6.17,7.1,8.22,9.53,9.25,8.69
394566,"Elko, NV","Msa","NV",563,4.11,4.02,2.43,3.08,8.22,9.91,10,9.81,5.51,1.03,3.36,7.01,8.69,8.6,7.66,6.26,1.59,0.28,0.09,0.37,2.15,5.42,5.89,6.73,7.57,7.29,6.92,6.64,7.2,7.76,7.94,8.41,8.13,8.32,8.04,7.38,4.67,2.9,2.52,4.77,5.23,3.64,1.78,1.96,2.06,2.99,2.71,3.18,4.86,5.79,4.49,4.21,3.55,3.46,3.83,3.27,3.93,2.34,1.31,0.65,0.75,1.4,1.68,0.47,0.19,0.56,1.12,1.5,1.87,2.62,2.24,1.21,0.84,0.93,2.8,4.58,5.61,4.95,4.3,4.39,5.05,6.17,6.36,5.7,5.33,5.14,6.07,6.82,7.85,8.5,8.88,8.97,9.25,9.07,9.35,9.16,9.44,9.53,9.72,9.63,8.79,6.45,3.74,5.98,7.1,7.48,6.54
395020,"Rexburg, ID","Msa","ID",564,5.79,5.98,6.45,6.64,6.54,5.23,4.39,4.21,4.3,4.02,4.67,5.42,6.26,6.82,6.92,6.73,5.7,4.95,4.77,5.05,5.33,5.61,6.36,7.2,7.38,7.76,7.94,8.13,8.04,7.48,7.01,5.89,4.11,4.58,5.51,3.74,3.46,2.99,2.34,1.5,0.75,0.37,0.84,1.96,2.9,2.71,2.24,1.4,1.12,0.65,0.28,1.03,2.06,3.18,3.08,2.62,1.87,1.59,1.31,0.93,0.47,1.21,2.8,2.43,0.56,0.09,0.19,1.78,3.36,3.93,4.86,4.49,3.83,3.64,3.27,2.15,1.68,2.52,3.55,6.17,7.66,8.41,8.32,8.5,7.85,7.1,5.14,6.07,7.29,7.57,8.22,9.07,9.91,10,9.72,9.16,9.35,9.44,9.63,8.97,8.88,9.25,9.81,9.53,8.79,8.6,8.69
395122,"St. Marys, GA","Msa","GA",565,2.52,1.87,1.78,1.5,1.31,0.65,0.28,0.19,0.93,1.12,0.47,0.37,0.09,0.56,0.75,0.84,1.03,1.21,1.4,1.59,1.68,1.96,2.06,2.15,2.24,2.34,2.43,2.9,2.8,2.99,2.62,2.71,3.08,3.18,3.36,3.27,3.46,3.55,4.67,4.58,3.83,4.3,4.39,5.89,6.07,6.82,5.98,6.26,5.51,5.14,4.02,4.11,3.93,6.54,8.13,9.07,8.88,8.22,8.32,7.48,7.57,8.04,8.6,7.94,6.64,5.42,5.33,5.05,5.61,4.77,4.95,5.7,5.79,4.86,3.74,3.64,4.21,4.49,5.23,6.45,7.2,7.85,7.29,6.73,7.1,7.76,8.41,8.79,9.53,9.91,10,9.81,9.72,9.44,9.63,9.35,9.25,8.5,7.66,7.38,7.01,6.36,6.17,6.92,8.69,8.97,9.16
753911,"Ozark, AL","Msa","AL",566,7.01,7.66,7.48,6.82,5.61,4.02,3.08,3.55,3.46,3.27,2.99,4.11,4.67,4.58,4.77,5.33,5.7,5.89,4.86,3.83,2.62,2.43,2.24,2.71,4.39,5.42,4.21,3.64,4.3,6.26,2.8,1.87,0.56,1.21,1.4,1.59,1.31,1.78,3.18,8.22,8.79,8.32,6.64,7.94,8.97,9.53,8.13,5.05,1.12,0.84,1.68,2.9,6.07,7.29,7.38,7.57,5.51,5.98,6.45,7.76,4.95,2.06,0.75,1.5,0.65,0.28,0.19,0.09,0.37,0.47,2.15,1.03,3.36,5.14,3.74,0.93,2.52,3.93,8.04,5.23,6.73,7.1,8.69,8.88,9.25,9.72,10,9.91,9.35,5.79,6.54,8.5,9.63,9.44,9.07,8.6,7.85,6.92,4.49,2.34,1.96,6.17,9.16,9.81,8.41,6.36,7.2
394571,"Enterprise, AL","Msa","AL",567,9.91,10,9.81,9.72,8.22,7.01,6.92,7.1,7.2,7.76,7.38,8.04,8.41,8.69,8.5,9.07,9.25,9.44,7.66,7.48,7.94,8.6,8.97,8.79,9.35,9.63,9.53,9.16,7.57,7.29,7.85,8.32,8.88,8.13,6.82,6.73,4.02,2.71,1.21,0.56,0.47,0.65,0.37,0.19,0.09,0.28,0.84,1.87,1.5,1.31,0.93,0.75,1.03,2.43,3.83,3.64,2.52,1.68,2.34,3.18,2.9,1.59,1.12,1.4,1.78,2.15,2.24,2.8,3.27,4.39,6.26,6.54,5.23,3.55,2.06,1.96,2.62,3.08,3.46,3.93,4.58,5.33,5.7,5.79,5.42,5.61,5.51,4.95,4.77,4.49,5.14,5.89,6.36,6.07,5.98,5.05,4.86,4.3,4.21,3.74,3.36,2.99,4.11,4.67,6.17,6.45,6.64
394963,"Paris, TX","Msa","TX",568,7.29,7.85,5.51,4.11,2.52,2.06,2.24,2.71,3.08,3.83,4.67,5.14,4.49,3.64,3.18,2.99,1.78,0.37,0.09,0.19,0.56,3.27,1.59,0.75,1.12,1.5,1.68,0.84,0.28,0.47,3.46,8.04,9.63,9.25,8.88,5.05,2.62,0.93,0.65,1.03,2.9,6.07,7.1,6.17,4.86,5.89,8.13,9.07,7.76,8.22,6.82,5.33,2.8,1.4,2.34,4.3,6.73,7.2,7.66,5.98,5.42,3.74,2.15,1.21,1.31,1.87,3.55,6.54,8.97,9.53,9.35,9.16,7.48,5.7,4.95,5.79,6.26,7.38,6.92,6.64,7.01,8.69,9.72,10,9.91,8.79,6.36,3.36,2.43,1.96,3.93,5.23,7.94,8.41,8.5,8.32,7.57,5.61,4.58,4.39,4.02,4.21,4.77,6.45,8.6,9.44,9.81
394742,"Kerrville, TX","Msa","TX",569,3.36,3.46,3.18,2.9,2.62,1.59,2.06,3.27,4.86,4.67,3.64,3.83,2.99,2.34,1.31,1.21,0.65,0.37,0.09,0.56,1.5,3.08,5.14,4.95,4.77,4.58,4.39,4.02,3.93,1.96,0.93,0.19,0.28,0.47,1.03,1.68,2.24,2.71,2.43,2.15,1.87,1.12,0.84,0.75,1.4,1.78,2.52,2.8,5.05,6.26,7.66,6.07,4.49,3.74,4.21,5.79,6.64,7.48,6.17,5.7,5.61,5.23,4.3,3.55,4.11,5.33,6.45,7.57,8.22,8.13,7.76,6.73,6.92,6.82,6.54,5.98,5.42,5.51,5.89,7.01,7.85,8.6,8.69,8.97,9.25,9.44,9.07,9.16,8.04,8.5,9.53,9.81,10,9.72,9.91,9.63,9.35,7.38,7.94,7.29,8.32,6.36,7.1,7.2,8.88,8.79,8.41
394906,"New Castle, IN","Msa","IN",570,1.68,1.87,2.24,2.52,2.34,1.96,1.78,2.8,3.74,2.9,1.31,0.09,0.75,0.28,0.84,0.19,0.56,0.47,0.93,0.65,1.21,2.06,3.27,2.15,1.03,0.37,1.12,2.71,3.46,4.95,5.98,7.1,5.7,4.58,3.36,3.18,2.99,3.93,3.83,4.21,4.49,5.14,4.77,4.39,4.3,4.86,6.17,7.29,7.48,6.36,5.23,4.11,3.55,2.43,1.59,3.64,5.33,7.57,6.82,6.73,7.2,6.54,4.67,2.62,1.4,1.5,3.08,4.02,5.05,5.42,6.64,6.45,5.79,5.61,6.07,6.92,6.26,5.89,5.51,7.01,7.38,7.94,8.22,8.88,8.97,9.44,9.07,9.53,9.25,8.79,8.5,7.76,7.66,7.85,8.04,8.41,8.13,8.32,8.6,8.69,9.16,9.63,10,9.91,9.81,9.72,9.35
394919,"Norfolk, NE","Msa","NE",572,8.97,9.25,9.63,9.81,10,9.91,9.44,8.79,8.6,8.69,9.07,8.41,7.94,5.33,3.08,1.68,1.59,4.49,7.57,8.5,5.79,2.99,1.21,1.31,1.4,1.96,1.78,1.87,0.56,0.37,0.09,0.28,0.19,0.47,0.93,3.46,4.3,5.23,2.62,1.12,0.65,0.75,0.84,1.03,2.52,4.11,6.07,6.64,7.66,7.1,7.01,6.54,7.29,5.98,5.7,4.95,6.17,7.76,8.13,7.85,7.48,8.32,7.2,6.73,5.14,3.64,4.58,5.61,5.89,4.02,3.83,4.39,4.67,3.36,2.9,2.34,2.24,3.18,5.42,8.04,8.22,7.38,6.36,5.51,3.93,3.55,4.86,6.82,9.16,9.53,9.72,9.35,8.88,6.92,4.77,2.71,2.15,2.8,5.05,6.26,6.45,4.21,2.43,1.5,2.06,3.27,3.74
395208,"Washington, NC","Msa","NC",573,5.23,4.95,4.86,4.21,1.87,1.31,0.84,1.5,1.96,3.55,3.74,4.77,3.64,3.46,3.36,3.93,4.11,1.4,0.75,0.65,2.06,2.9,3.18,3.08,4.02,4.3,4.67,3.83,2.62,0.93,1.03,1.21,2.8,1.68,2.15,2.34,4.58,5.33,5.42,5.05,2.99,0.28,0.37,0.47,1.12,0.09,0.19,0.56,1.59,2.43,1.78,4.39,5.61,6.17,5.7,5.14,2.52,6.36,6.26,5.98,3.27,4.49,5.79,5.89,5.51,2.71,2.24,6.07,6.64,8.13,8.41,8.5,7.94,7.66,6.82,6.54,6.45,6.73,8.6,9.07,8.88,7.48,6.92,7.01,7.29,7.1,7.2,7.38,8.04,8.69,9.16,9.44,9.63,9.81,10,9.91,9.72,9.53,9.35,9.25,8.97,8.79,7.85,7.57,7.76,8.32,8.22
394503,"Corsicana, TX","Msa","TX",574,1.5,1.59,1.4,1.31,1.03,0.56,0.37,0.47,0.75,0.93,0.84,1.12,1.96,2.8,2.9,2.06,0.65,0.19,0.09,0.28,2.24,4.49,8.79,8.04,5.98,4.77,3.83,2.99,2.43,2.34,2.52,2.71,4.02,5.23,7.38,6.82,3.93,1.87,1.21,1.68,3.18,3.36,2.62,1.78,2.15,3.64,6.17,7.66,6.07,6.26,5.14,4.95,3.27,3.08,3.55,6.73,7.76,7.48,6.36,5.89,4.58,4.39,3.46,4.11,3.74,5.51,4.86,5.42,4.21,4.3,5.61,7.85,9.25,9.44,8.32,6.54,5.05,5.79,7.01,8.13,8.22,7.57,6.92,6.45,7.29,7.1,7.2,6.64,5.33,4.67,5.7,7.94,9.07,9.53,10,9.72,9.91,9.63,9.81,9.35,8.88,8.41,8.5,8.6,8.69,8.97,9.16
394427,"Burlington, IA","Msa","IA",577,3.74,1.96,3.83,5.23,9.25,9.63,9.81,8.22,6.54,4.3,1.4,1.31,1.03,1.59,0.93,0.84,0.28,0.75,2.34,5.33,7.2,5.05,5.7,4.67,4.77,4.11,2.99,2.43,2.06,6.26,9.16,10,9.72,9.53,9.44,8.6,8.88,9.07,9.91,9.35,8.13,5.51,2.15,0.56,0.47,1.12,3.27,4.86,4.95,5.61,3.36,5.42,5.14,5.79,2.52,2.62,3.64,5.89,6.17,5.98,6.07,6.82,7.38,8.04,7.76,7.48,7.66,7.1,6.73,6.64,6.92,8.41,8.5,8.97,8.32,8.69,7.94,7.01,7.29,7.85,8.79,7.57,6.36,4.49,4.58,2.71,3.18,1.68,2.24,1.78,2.8,6.45,4.39,3.93,1.87,2.9,4.02,3.55,4.21,3.46,3.08,1.21,0.37,0.09,0.19,0.65,1.5
394431,"Cadillac, MI","Msa","MI",578,9.35,9.53,9.72,9.91,10,9.81,9.63,9.44,9.25,9.16,9.07,7.38,4.39,1.96,1.68,2.99,3.74,3.55,0.93,0.19,0.09,0.56,2.62,5.05,6.26,6.07,4.21,1.31,1.12,3.36,3.93,4.11,4.3,4.67,4.77,4.02,3.83,4.58,5.42,6.17,5.61,4.86,3.64,3.46,3.08,2.9,3.18,2.8,2.43,1.5,1.59,1.87,2.34,1.78,2.06,2.52,3.27,2.71,2.24,1.4,0.84,0.47,0.65,1.03,1.21,0.75,0.28,0.37,2.15,4.95,5.89,6.36,6.82,7.1,6.73,6.45,6.64,7.2,7.29,6.54,5.98,5.51,5.23,5.14,5.7,6.92,7.01,5.79,4.49,5.33,7.57,8.88,8.79,8.04,8.13,8.6,8.97,8.69,8.32,8.41,8.5,7.85,7.76,7.94,8.22,7.66,7.48
394739,"Kendallville, IN","Msa","IN",579,3.27,4.21,4.58,3.83,2.62,1.68,1.4,1.21,1.59,1.96,2.52,3.18,3.74,4.02,4.3,4.11,2.99,1.5,0.84,0.65,1.12,2.06,2.71,3.08,3.36,3.55,3.93,3.46,1.87,0.93,0.47,0.75,1.31,1.78,2.15,2.34,3.64,4.67,4.49,2.9,0.56,0.37,0.19,0.09,0.28,1.03,5.42,6.36,7.48,8.04,6.54,5.33,5.05,4.95,2.8,4.39,5.23,6.92,7.01,6.26,5.7,5.61,5.14,4.77,2.24,2.43,4.86,5.89,6.73,7.94,7.57,8.41,8.13,7.38,6.45,5.79,5.51,6.07,6.64,7.85,8.32,7.2,6.82,7.1,8.5,9.07,9.35,7.66,6.17,5.98,7.29,9.72,9.91,10,9.81,9.16,8.88,8.69,8.97,8.6,8.22,7.76,8.79,9.25,9.63,9.53,9.44
394918,"Nogales, AZ","Msa","AZ",580,9.72,7.01,5.51,5.23,4.02,5.33,6.36,6.73,3.83,2.15,1.68,2.24,3.64,2.71,1.87,1.4,3.27,4.95,5.7,5.98,4.67,2.52,0.65,0.37,0.84,2.8,6.17,9.63,9.81,8.6,5.14,4.3,5.42,6.64,6.82,6.54,6.92,2.9,0.75,0.09,0.93,3.74,7.2,7.29,6.26,2.62,1.96,2.06,5.61,7.94,8.79,9.16,8.13,7.1,4.49,1.21,0.56,1.12,3.08,4.11,3.93,4.86,4.21,2.99,1.03,0.28,0.19,0.47,1.78,3.36,2.43,1.59,1.31,4.58,7.48,8.88,5.89,3.18,3.55,6.07,7.76,7.66,7.85,9.35,8.97,7.38,5.05,4.39,6.45,8.41,9.53,9.44,8.04,5.79,3.46,1.5,2.34,4.77,7.57,8.5,9.07,8.69,8.32,8.22,9.25,9.91,10
394951,"Oxford, MS","Msa","MS",581,0.47,0.19,0.09,0.75,0.65,0.56,1.31,1.4,1.87,1.21,1.59,1.03,1.68,1.5,1.12,0.84,0.37,0.28,0.93,1.78,2.15,2.34,2.71,2.99,2.9,2.8,3.55,4.58,5.23,3.74,3.83,3.36,3.93,4.11,4.49,4.3,3.46,3.18,2.24,2.06,1.96,2.62,4.21,5.7,5.79,5.89,5.51,5.33,4.86,4.67,4.39,5.42,6.07,6.73,6.26,5.61,3.08,3.27,5.05,6.36,7.57,7.48,7.38,6.82,6.92,6.45,7.01,8.13,9.16,9.35,8.79,8.32,7.85,8.6,8.69,8.41,7.94,7.66,8.04,7.2,6.64,7.29,8.22,8.88,9.63,9.72,9.53,9.07,9.25,9.91,10,9.81,9.44,8.97,8.5,7.76,5.98,4.95,4.02,5.14,4.77,2.52,2.43,3.64,6.17,6.54,7.1
394987,"Plymouth, IN","Msa","IN",582,0.09,0.19,0.28,0.65,0.37,0.47,0.75,0.56,0.84,0.93,1.31,1.4,2.34,2.24,2.06,1.5,1.03,1.78,2.15,3.74,3.08,2.52,1.96,1.59,1.21,1.12,1.68,1.87,2.43,3.36,3.64,2.9,3.46,4.21,4.49,5.61,6.07,6.36,6.17,5.98,5.79,5.51,5.14,4.58,5.05,4.86,5.23,4.11,3.83,2.62,3.93,2.8,2.99,2.71,3.18,3.55,3.27,4.02,4.3,4.39,4.67,4.77,4.95,5.33,5.7,5.42,5.89,6.26,6.45,6.92,7.2,7.01,6.54,6.64,6.73,6.82,7.1,7.29,7.38,7.48,8.13,8.41,8.69,8.79,9.07,9.25,9.53,9.81,9.91,10,9.72,9.63,9.44,9.35,9.16,8.97,8.88,8.6,8.5,8.32,8.22,7.57,7.85,7.66,7.94,7.76,8.04
394628,"Gardnerville Ranchos, NV","Msa","NV",583,1.12,1.03,0.75,0.93,0.65,0.56,0.37,0.19,0.09,0.28,0.47,0.84,1.21,1.31,1.68,2.43,3.18,2.99,2.24,1.59,1.5,1.4,1.87,2.8,3.83,3.46,3.08,2.15,2.34,1.78,2.06,2.71,4.21,5.98,5.61,5.14,4.95,5.42,6.17,7.38,8.41,9.53,8.6,7.66,6.54,6.26,5.89,5.23,4.49,3.74,3.27,2.9,3.36,4.39,6.45,7.29,7.2,7.01,6.82,6.07,5.79,5.51,4.77,4.02,2.62,1.96,2.52,4.11,5.7,5.05,4.86,4.58,4.3,3.64,3.93,3.55,4.67,5.33,7.57,8.13,8.69,8.79,8.5,7.76,7.48,7.94,8.88,8.97,9.25,9.44,10,9.91,9.07,7.85,8.04,8.32,9.35,9.63,9.72,9.81,9.16,8.22,6.73,6.36,6.64,7.1,6.92
395144,"Tahlequah, OK","Msa","OK",584,10,9.91,9.81,9.72,9.63,8.41,6.36,3.36,1.68,0.56,0.37,0.47,1.03,2.43,3.55,3.46,2.24,1.78,1.59,1.96,2.06,2.15,3.08,2.99,3.18,2.52,2.71,1.31,0.93,0.84,1.12,1.87,2.34,3.27,4.3,4.86,3.64,1.5,0.75,0.28,0.19,0.09,0.65,2.9,7.29,7.85,7.01,5.89,5.51,4.67,5.05,4.95,5.14,4.77,5.42,7.2,8.13,7.76,6.73,5.98,6.82,7.38,7.57,4.39,2.62,1.21,1.4,2.8,4.02,5.33,6.45,5.61,4.49,3.74,3.93,4.11,4.21,3.83,4.58,6.17,7.94,8.5,8.97,8.04,6.92,5.7,5.79,6.07,6.64,7.48,8.32,8.88,9.16,9.53,9.07,9.35,8.79,8.69,7.66,6.54,5.23,6.26,7.1,8.22,8.6,9.25,9.44
394817,"Madisonville, KY","Msa","KY",585,9.63,9.44,9.25,9.16,9.53,8.97,8.88,8.79,9.35,9.72,9.91,10,9.81,9.07,8.6,7.2,6.07,4.39,3.08,3.64,5.79,5.61,4.67,2.52,3.27,3.46,3.93,2.99,3.18,2.62,2.43,1.96,4.11,5.33,7.1,7.38,7.85,8.32,7.48,5.98,1.59,0.56,0.09,0.37,1.12,5.05,6.26,6.64,3.55,0.75,0.28,0.19,0.47,0.93,2.15,4.49,5.42,5.7,5.89,5.23,4.86,2.34,1.21,0.65,0.84,1.68,3.36,4.21,4.3,3.74,5.14,6.82,7.57,6.36,4.58,1.87,1.31,1.03,1.4,2.06,2.9,2.71,3.83,4.77,6.45,7.66,7.94,7.29,6.54,6.17,6.92,7.76,8.5,8.69,8.41,8.22,8.13,8.04,7.01,5.51,4.02,2.24,1.5,1.78,2.8,4.95,6.73
