"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04","2019-05","2019-06","2019-07","2019-08","2019-09"
"Old North Columbus","Columbus","OH","Columbus","Franklin County",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.5,1270,1290,1200,1200,1195,1150,1150,1197.5,1400,1349,1299,1250,1250,1275,1275,1250,1297.5,1250,1279.5,1405,1450,1325,1300,1299,1250,1200,1275,1250,1237.5,1250,1300,1450
"West Woodlawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1150,1200,1150,1200,1200,1150,1150,1150,1150,1150,1150,1139,1128,1150,1150,1200,1200,1200,1200,1150,1150,1150,1150,1150,1100,1150,1150,1150,1200,1200,1200,1200
"Mantua","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2097.5,1950,2100,2010,2017.5,1895,1895,1800,1800,1800,2100,2100,1825,2000,1900,1920,1935,1900,1800,1800,1700
"North Lake","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1436.5,1433,1414,1375,1390,1397.5,1445,1439,1470,1470,1486,1479,1495,1495,1490,1495,1499,1550,1496,1540,1560,1645,1544.5,1517.5,1515,1500
"Federal Hill","Providence","RI","Providence-Warwick","Providence County",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1497.5,1400,1372.5,1400,1450,1495,1425,1500,1575,1575,1500,1600,1650,1500,1500,1400,1400,1425,1500,1497.5,1500,1500,1500,1600,1600,1550,1550,1550
"Secret Cove","Jacksonville","FL","Jacksonville","Duval County",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497,1510,1525,1595,1595,1580,1647.5,1695,1725,1725,1695,1685
"Baldwin Park","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2437.5,2400,2460,2445,2495,2490,2415,2337.5,2162,2265,2300,2250,2400,2335,2400,2435,2426.5,2420,2400,2450,2450,2365,2200,2300,2292.5,2450,2450,2525,2507.5,2550,2525,2472.5
"Wellington-Harrington","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2800,2950,3000,2775,2775,2800,2850,2800,2800,2800,2800,3050,3100,3050,2900,3000,2850,2800,2900,2900,2900,2800,2975,3000,3100,3150,3100,3000,2900,2800,2725,2850,3000,3250,3275,3250,3300,3300,3300,3162.5,3300,3000,3000,3000,2975,2900,3000,3150,3300,3375,3247.5,3200,3200,2995,2800,3000,2850,3000,3300,3450,3400,3400,3300,3272.5,3300,3350,3175,3295,3200,3300,3300,3300,3375,3350,3450,3250,3250
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3425,3462.5,3275,3000,3350.5,3152,3000,2985,2850,2850,2925,3225,3200,3500,3500,3750,3500,3400,3167,3196,3249.5,3200,3475,3500,3800,3800,3775,3300,3300,3100,3064.5,2900
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,7900,7550,7900,7949.5,7900,6900,6900,6500,6500,6550,6500,7000,7000,7000,7200,6980
"Southside Flats","Pittsburgh","PA","Pittsburgh","Allegheny County",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1740,1700,1700,1662.5,1600,1750,1700,1600,1600,1775,1950,1975,2000,1900,1935,1947.5,1925,1800,1800,1799.5,1800,1800
"Magoun Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,3000,3000,2900,2900,2700,2700,2700,2550,2550,2650,2787.5,2850,2850,2875,2800,2600,2400,2400,2600,2850,2900,2850,3000,3000,3000,3100,2925,2850
"Ruskin Heights","Kansas City","MO","Kansas City","Jackson County",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,825,812.5,800,825,825,775,812.5,825,795,800,825,825,825,825,845,825,825,850,850,825,850,847.5,850,850,850,875,885,895,875,850
"Roebuck","Birmingham","AL","Birmingham-Hoover","Jefferson County",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.5,855,877.5,850,892,885,885,885,850,885,897,900,885,879,885
"Aspinwall Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3100,3175,3200,3300,3200,3200,3100,3000,3177,3200,3179.5,3200,3200,3200,3300,3300,3200,3100,3100,3100,3100,3200,3200,3250,3250,3250,3250,3300,3250,3200,3250
"Central Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2900,2900,2900,2850,3000,3100,3300,3250,3000,3000,3000,2800,3000,3100,3000,3000,2925,2850,2850,3200,3200,3200,3100,3000,3000,3000,3000,3000,2985,2700
"Ball Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2900,3300,3300,3100,3000,3000,3200,3200,3200,2975,2975,3000,3000,3195,3200,3300,3000,3000,3200,3400,3400,3400,3400,3400,3400,3600,3300,3300,3200,3150,3075
"Fox Point","Providence","RI","Providence-Warwick","Providence County",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2250,2250,2175,2200,2200,2100,2075,1975,2037.5,2012.5,2150
"Lake Ridge","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2550,2480,2400,2486.5,2468,2623.5,2623.5,2615,2623.5,2615,2525,2600,2648,2750,2607.5,2545.5,2555.5
"Northwest Harbor","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,30000,30000,28000,25000,25000,25000,27000,23000,25000,24000,21250,18000,18000,18000,17500,18000,18000,18000,20000,19000,20000,20000,20000,20000,19666,20000,20000,20000,20000,20000
"Downtown","Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230,4405,4408,4405,4409,4419,4450,4399,4362,4295,4325,3820,4299,4296,4395,4414,3869.5,3820,3500,3960,3960
"Fifth Ward","Newport","RI","Providence-Warwick","Newport County",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1850,2000,2300,2300,2300,2350,2700,2750,2600,2325,2100,2100,2100,2150,2300,2300,2400,2500,2300,2500,2700,2500,2200,2200
"Orange County Great Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3500,3500,3500,3500,3500,3500,3500,3500,3600,3650,3600,3600,3525,3500,3500,3500,3500,3550,3550,3600,3800,3800,3750,3700,3790
