"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Moody County","SD",,2714,975,-0.01304,-0.001633,0.077663,2356
2019-09-30,"Jefferson County","OK",,2715,745,0.009587,0.035005,0.05974,2303
2019-09-30,"Osceola County","IA",,2716,772,0.009751,0.04692,0.070213,2091
2019-09-30,"Garza County","TX",,2717,1166,0.013067,0.047386,0.113762,523
2019-09-30,"Floyd County","TX",,2718,1164,0.000596,0.023568,0.151869,898
2019-09-30,"Bottineau County","ND",,2719,971,-0.023532,-0.044586,-0.079709,308
2019-09-30,"Sullivan County","PA",,2720,1095,-0.004021,0.014476,0.046191,2997
2019-09-30,"Spink County","SD",,2721,907,-0.014667,-0.035709,-0.047763,2495
2019-09-30,"Wayne County","IA",,2722,796,-0.005512,-0.014838,-0.026104,2798
2019-09-30,"Shelby County","MO",,2723,815,0.009753,0.016732,0.013207,2534
2019-09-30,"Mitchell County","KS",,2724,762,-0.007638,-0.007162,-0.008993,2778
2019-09-30,"Moore County","TN","Tullahoma-Manchester",2725,1113,0.00743,0.037391,0.048419,2547
2019-09-30,"McKenzie County","ND",,2726,1587,-0.008803,0.038246,0.207316,846
2019-09-30,"Taylor County","IA",,2727,792,-0.006736,-0.013826,-0.044004,2839
2019-09-30,"Menifee County","KY","Mount Sterling",2728,862,0.004731,0.023083,0.024839,353
2019-09-30,"Essex County","VT","Berlin",2729,1357,-0.014207,-0.045678,0.019611,736
2019-09-30,"Howard County","NE","Grand Island",2730,1038,-0.00544,-0.005521,-0.055405,2534
2019-09-30,"Carter County","MO",,2731,827,0.003008,0.014567,0.030709,435
2019-09-30,"Greer County","OK",,2732,754,0.005122,0.02998,0.041053,2194
2019-09-30,"Cotton County","OK","Lawton",2733,796,0.010248,0.037678,0.06917,2031
2019-09-30,"Carson County","TX","Amarillo",2734,1100,0.001126,0.008689,0.027994,2464
2019-09-30,"Pulaski County","IL",,2735,911,0.005364,0.019967,0.016474,88
2019-09-30,"Pondera County","MT",,2736,1163,0.00792,0.036403,0.028185,1844
2019-09-30,"San Saba County","TX",,2737,1147,-0.002113,0.004132,0.049601,1933
2019-09-30,"Stanton County","NE","Norfolk",2738,1032,0.006627,0.02039,-0.039636,2327
2019-09-30,"Miller County","GA",,2739,1046,0.003421,0.035132,0.088375,2052
2019-09-30,"Audubon County","IA",,2740,858,0.001783,0.011786,0.00928,2911
2019-09-30,"Saguache County","CO",,2741,1352,0.016327,0.036453,0.100032,3460
2019-09-30,"Ottawa County","KS","Salina",2742,902,-0.000792,0.007197,0.020447,2617
2019-09-30,"Teton County","MT",,2743,1117,0.006867,0.050619,0.011991,1661
2019-09-30,"Hartley County","TX",,2744,1217,-0.003237,0.02581,0.034889,1132
2019-09-30,"Crosby County","TX","Lubbock",2745,1072,0.009047,0.045862,0.09779,2049
2019-09-30,"Stewart County","GA",,2746,914,0.000968,0.01041,0.011805,1375
2019-09-30,"Harper County","KS",,2747,724,0.006304,0.0203,0.010914,3245
2019-09-30,"Grant County","MN",,2748,935,0.001737,-0.007765,-0.067797,2701
2019-09-30,"Sherman County","KS",,2749,825,-0.001804,-0.000139,0.057638,2732
2019-09-30,"Gray County","KS",,2750,951,-0.001917,-0.005139,0.058912,2101
2019-09-30,"Putnam County","IL","Ottawa-Peru",2751,964,0.003802,0.017613,0.036115,242
2019-09-30,"Dixon County","NE","Sioux City",2752,994,0.001559,-0.015834,-0.065911,2227
2019-09-30,"Stark County","IL","Peoria",2753,978,0.002768,0.016468,0.019759,261
2019-09-30,"Bear Lake County","ID",,2754,1014,0.017231,0.030085,-0.009331,3797
2019-09-30,"Covington City","VA",,2755,991,0.006927,0.037711,0.106951,2700
2019-09-30,"Emporia City","VA",,2756,1141,-0.004958,-0.000077,0.07483,2040
2019-09-30,"Coal County","OK",,2757,790,0.003682,0.023365,0.097712,1507
2019-09-30,"Morris County","KS",,2758,791,-0.022555,-0.027756,-0.030143,3166
2019-09-30,"Iron County","WI",,2759,913,-0.001612,-0.003838,0.024364,947
2019-09-30,"Lynn County","TX","Lubbock",2760,1291,0.023292,0.071347,-0.012341,742
2019-09-30,"Hamlin County","SD",,2761,885,0.007409,0.033978,0.037508,2322
2019-09-30,"Haskell County","TX",,2762,1071,-0.000657,0.008731,0.044536,2202
2019-09-30,"Lincoln County","MN",,2763,1075,-0.034402,-0.036299,-0.030184,280
2019-09-30,"Fillmore County","NE",,2764,903,-0.004848,0.004584,-0.023017,2507
2019-09-30,"Warren County","GA",,2765,1142,0.009924,0.04712,0.094255,1765
2019-09-30,"Crowley County","CO",,2766,1222,0.0118,0.038804,0.009781,1459
2019-09-30,"Chouteau County","MT",,2767,1128,0.003978,0.046228,-0.034432,1365
2019-09-30,"Hyde County","NC",,2768,1002,0.009005,0.025714,0.047782,2307
2019-09-30,"Washington County","KS",,2769,738,-0.00836,-0.017711,-0.027784,2807
2019-09-30,"Lander County","NV",,2770,1288,0.000577,0.012519,0.050764,1173
2019-09-30,"Stevens County","KS",,2771,848,-0.008642,-0.020813,0.005233,1633
2019-09-30,"Wirt County","WV","Parkersburg-Vienna",2772,741,-0.003012,-0.004628,-0.019163,1774
2019-09-30,"Cherry County","NE",,2773,804,0.002263,-0.020021,-0.092639,1783
2019-09-30,"Day County","SD",,2774,884,-0.017728,0.004221,0.012327,220
2019-09-30,"Atchison County","MO",,2775,776,0.009664,-0.006068,-0.000495,2790
2019-09-30,"Norton County","KS",,2776,784,-0.007951,0.004997,0.038856,2526
2019-09-30,"Tripp County","SD",,2777,952,-0.00461,-0.018437,0.054658,46
2019-09-30,"Phillips County","KS",,2778,744,0.007743,0.010315,0.018377,2657
2019-09-30,"Alfalfa County","OK",,2779,769,0.005697,0.016906,0.036677,2107
2019-09-30,"Beaver County","OK",,2780,863,0.00482,0.019745,0.051395,1756
2019-09-30,"McCook County","SD","Sioux Falls",2781,912,-0.010655,-0.0127,-0.012083,1408
2019-09-30,"Hansford County","TX",,2782,1138,0.007067,0.03722,0.174951,1113
2019-09-30,"Broadwater County","MT",,2783,1209,-0.002416,0.017295,0.061832,2248
2019-09-30,"Gallatin County","IL",,2784,1181,0.001146,-0.006191,-0.036608,88
2019-09-30,"Yukon Koyukuk Borough","AK",,2785,1307,0.004003,0.003328,-0.003869,270
2019-09-30,"Aleutians West Borough","AK",,2786,1438,0.000142,0.009567,0.081903,15
2019-09-30,"Van Buren County","TN",,2787,964,0.003246,0.041474,0.088078,2419
2019-09-30,"Boone County","NE",,2788,1031,0.012814,0.033904,0.037195,2237
2019-09-30,"Sheridan County","NE",,2789,816,0.00364,-0.01173,-0.109003,1875
2019-09-30,"Lincoln County","CO",,2790,1513,0.004637,0.010569,0.026976,1653
2019-09-30,"Ransom County","ND",,2791,803,-0.041815,-0.146411,-0.134234,139
2019-09-30,"Gilpin County","CO","Denver-Aurora-Lakewood",2792,1631,-0.002146,0.000109,0.013958,3721
2019-09-30,"Walworth County","SD",,2793,743,-0.00411,-0.021259,-0.06152,1999
2019-09-30,"Mahnomen County","MN",,2794,1067,-0.004317,0.002112,0.068569,180
2019-09-30,"Wheeler County","TX",,2795,1112,-0.001381,0.005963,-0.008014,1784
2019-09-30,"Polk County","NE",,2796,926,0.004157,0.017635,0.002572,2302
2019-09-30,"McHenry County","ND","Minot",2797,959,-0.021877,-0.036031,-0.042145,149
2019-09-30,"Calhoun County","AR","Camden",2798,849,-0.002434,0.004087,0.088043,359
2019-09-30,"Scott County","IL","Jacksonville",2799,818,0.019819,0.054446,0.050626,1073
2019-09-30,"Lincoln County","NV",,2800,1284,0.006206,0.017488,0.039349,1369
2019-09-30,"Toole County","MT",,2801,962,0.016486,0.047619,-0.053384,1559
2019-09-30,"Dewey County","SD",,2802,695,-0.019468,-0.043746,0.080307,201
2019-09-30,"Jim Hogg County","TX",,2803,1102,-0.009511,-0.019356,-0.025375,631
2019-09-30,"Dickey County","ND",,2804,926,0.001838,-0.089374,-0.154646,78
2019-09-30,"Big Stone County","MN",,2805,1019,-0.004606,-0.020912,-0.063856,1945
2019-09-30,"Brule County","SD",,2806,891,-0.002696,-0.011279,-0.031968,112
2019-09-30,"Tensas Parish","LA",,2807,1115,-0.004366,-0.001997,0.032532,111
2019-09-30,"Delta County","TX",,2808,1203,0.003252,0.013209,0.042056,2032
2019-09-30,"Thayer County","NE",,2809,883,-0.003648,0.004028,-0.043893,2361
2019-09-30,"Johnson County","NE",,2810,1005,0.000768,-0.001545,0.032734,1977
2019-09-30,"Lincoln County","ID","Hailey",2811,980,0.010692,0.029189,0.112907,406
2019-09-30,"Craig County","VA","Roanoke",2812,1219,0.002327,0.013387,0.018478,233
2019-09-30,"Rooks County","KS",,2813,778,0.003082,0.015405,0.020118,2623
2019-09-30,"Cook County","MN",,2814,1334,-0.006189,-0.00977,0.041861,4039
2019-09-30,"Garfield County","UT",,2815,1222,0.015687,0.04172,0.122239,907
2019-09-30,"Kingsbury County","SD",,2816,791,-0.004378,-0.021156,-0.072128,225
2019-09-30,"Ringgold County","IA",,2817,774,-0.008186,-0.018315,-0.049717,2414
2019-09-30,"Carlisle County","KY",,2818,849,-0.00107,0.004712,0.002983,1308
2019-09-30,"Calhoun County","IL","St. Louis",2819,973,0.001824,0.016942,0.096044,266
2019-09-30,"Cameron County","PA",,2820,950,-0.002649,0.007367,0.001015,104
2019-09-30,"Pickett County","TN",,2821,956,0.016476,0.044148,0.073664,2849
2019-09-30,"Morrill County","NE",,2822,881,0.002478,0.011997,-0.031207,1772
2019-09-30,"Schley County","GA","Americus",2823,1052,-0.001733,0.014328,0.087627,1286
2019-09-30,"Republic County","KS",,2824,751,-0.002254,-0.0089,0.007448,2590
2019-09-30,"Putnam County","MO",,2825,898,0.003532,0.006971,-0.032335,2845
2019-09-30,"Furnas County","NE",,2826,739,-0.004883,-0.013624,-0.131097,2208
2019-09-30,"Mills County","TX",,2827,1170,-0.000923,0.006962,0.053108,2444
2019-09-30,"Scott County","KS",,2828,772,-0.003035,0.006426,-0.011358,1890
2019-09-30,"Sharkey County","MS",,2829,990,0.028097,0.177841,0.05609,37
2019-09-30,"Holt County","MO",,2830,775,0.009611,-0.004463,-0.001729,1624
2019-09-30,"Hickman County","KY",,2831,851,-0.001417,0.005894,-0.010798,921
2019-09-30,"Hidalgo County","NM",,2832,1030,0.01601,0.0548,0.048387,96
2019-09-30,"Mora County","NM",,2833,1116,-0.010725,-0.006137,0.001274,210
2019-09-30,"Barber County","KS",,2834,711,-0.007,-0.016389,-0.027316,2521
2019-09-30,"Dillingham Borough","AK",,2835,1392,-0.005494,-0.000334,0.005039,71
2019-09-30,"Scotland County","MO",,2836,771,0.014838,0.01092,-0.015822,917
2019-09-30,"Hamilton County","NY",,2837,1703,0.000829,0.003448,-0.054671,5334
2019-09-30,"Washington County","CO",,2838,1600,0.018684,0.075969,0.114207,1486
2019-09-30,"Hot Springs County","WY",,2839,874,0.012488,0.014392,-0.030708,2107
2019-09-30,"Dewey County","OK",,2840,808,0.001999,0.009537,0.060593,1701
2019-09-30,"Martin County","TX","Midland",2841,1410,0.004752,0.02072,0.084872,1296
2019-09-30,"Mineral County","NV",,2842,1254,-0.000502,0.004341,0.052521,1511
2019-09-30,"Owsley County","KY",,2843,782,0.000512,-0.009366,0.013872,811
2019-09-30,"Bath County","VA",,2844,1238,0.004071,0.034031,0.109743,2629
2019-09-30,"Guadalupe County","NM",,2845,988,0.012289,0.052288,-0.070912,58
2019-09-30,"Marshall County","SD",,2846,839,-0.016461,-0.0552,-0.039064,52
2019-09-30,"Kimble County","TX",,2847,1210,0.001155,0.006872,0.014682,1332
2019-09-30,"Meade County","KS",,2848,771,0.003484,0.002497,0.016454,1714
2019-09-30,"Kittson County","MN",,2849,1031,-0.041393,-0.1166,-0.080447,63
2019-09-30,"Union County","NM",,2850,1052,-0.021217,-0.011079,-0.0145,52
2019-09-30,"Musselshell County","MT",,2851,997,-0.002969,0.027444,-0.000393,1822
2019-09-30,"Grant County","OK",,2852,844,0.007296,0.022221,0.081861,1124
2019-09-30,"Nuckolls County","NE",,2853,889,-0.001138,0.008144,-0.024144,1984
2019-09-30,"Pope County","IL",,2854,1136,-0.001663,0.000969,-0.039356,164
2019-09-30,"Phillips County","CO",,2855,1413,0.005122,0.022892,0.015056,1629
2019-09-30,"Stafford County","KS",,2856,765,0.00583,0.008544,0.012984,2141
2019-09-30,"Ouray County","CO",,2857,1706,0.00272,0.014178,-0.00514,3392
2019-09-30,"Schuyler County","MO","Kirksville",2858,820,0.008418,0.013482,0.028306,133
2019-09-30,"Florence County","WI","Iron Mountain",2859,870,-0.003094,-0.002274,-0.014569,562
2019-09-30,"Tyrrell County","NC","Kill Devil Hills",2860,1008,0.001523,0.009028,0.007889,1368
2019-09-30,"Crane County","TX",,2861,1264,0.000336,0.019877,0.07681,261
2019-09-30,"Custer County","ID",,2862,1106,0.015341,0.042351,0.121978,2988
2019-09-30,"Deuel County","SD",,2863,822,0.00494,0.01637,0.023113,1526
2019-09-30,"Pierce County","ND",,2864,931,-0.016789,-0.028592,-0.066299,76
2019-09-30,"Hardin County","IL",,2865,1161,-0.001791,0.003725,-0.023599,338
2019-09-30,"Oneida County","ID",,2866,1070,0.013276,0.024069,0.01698,1781
2019-09-30,"Gregory County","SD",,2867,811,-0.003061,-0.00074,0.010767,1712
2019-09-30,"Valley County","NE",,2868,869,0.002641,0.010883,-0.020675,1307
2019-09-30,"Haskell County","KS",,2869,829,0.008834,0.032152,-0.020542,869
2019-09-30,"Custer County","CO",,2870,1424,0.014383,0.022481,0.034809,5330
2019-09-30,"Phillips County","MT",,2871,943,0.003966,0.03375,-0.040457,1609
2019-09-30,"Menominee County","WI","Shawano",2872,959,0.010769,0.027334,0.096901,1442
2019-09-30,"Mineral County","MT",,2873,1202,-0.004377,0.008924,0.0906,1709
2019-09-30,"Wells County","ND",,2874,1063,-0.018255,-0.069838,-0.091452,46
2019-09-30,"Sioux County","ND","Bismarck",2875,1151,0.001972,-0.048229,-0.026377,8
2019-09-30,"Ellis County","OK",,2876,854,0.002034,0.013029,0.050364,1772
2019-09-30,"Hardeman County","TX",,2877,1117,0.006221,0.034049,0.135923,939
2019-09-30,"Lamoure County","ND",,2878,803,-0.019921,-0.06948,-0.09556,118
2019-09-30,"Knox County","MO",,2879,767,0.011575,0.012118,-0.013993,2058
2019-09-30,"Sutton County","TX",,2880,1200,-0.000076,0.011395,0.035364,596
2019-09-30,"Concho County","TX",,2881,1135,-0.005143,0.006007,0.050382,794
2019-09-30,"Columbia County","WA","Walla Walla",2882,1365,0.001487,0.006144,0.056535,482
2019-09-30,"Edmunds County","SD","Aberdeen",2883,735,-0.01914,-0.031976,-0.052018,874
2019-09-30,"Corson County","SD",,2884,825,-0.024738,-0.081348,-0.128711,229
2019-09-30,"Lake of the Woods County","MN",,2885,1121,-0.012269,-0.011055,0.015605,147
2019-09-30,"Echols County","GA","Valdosta",2886,1024,0.004679,0.017478,-0.024145,734
2019-09-30,"Adams County","IA",,2887,791,-0.000074,-0.002648,-0.024117,1897
2019-09-30,"Mason County","TX",,2888,1184,-0.00188,0.009126,0.053482,1014
2019-09-30,"Storey County","NV","Reno",2889,1511,0.004354,0.009629,0.044035,1463
2019-09-30,"Cavalier County","ND",,2890,949,-0.011313,-0.084607,-0.138384,72
2019-09-30,"Wahkiakum County","WA",,2891,1473,0.009244,0.022884,0.027977,427
2019-09-30,"Kearny County","KS","Garden City",2892,842,-0.004233,0.005871,0.068006,1229
2019-09-30,"Adams County","ID",,2893,1215,0.020941,0.085643,0.111089,674
2019-09-30,"Fisher County","TX",,2894,1131,0.00039,0.015481,0.080971,1197
2019-09-30,"Chase County","NE",,2895,853,-0.001752,0.014118,-0.042219,1563
2019-09-30,"Norton City","VA","Big Stone Gap",2896,991,0.003631,-0.00042,-0.019663,1126
2019-09-30,"Osborne County","KS",,2897,741,-0.002945,-0.004063,-0.009862,2767
2019-09-30,"Smith County","KS",,2898,758,0.00031,0.005217,0.044642,2049
2019-09-30,"Lewis County","ID",,2899,1119,0.013393,0.039373,0.096251,1917
2019-09-30,"Kimball County","NE",,2900,874,-0.000408,0.007258,-0.040692,1589
2019-09-30,"Petersburg Borough","AK",,2901,1538,-0.009603,-0.007514,0.002095,240
2019-09-30,"Webster County","NE",,2902,873,0.005942,0.030288,-0.048608,1312
2019-09-30,"Hemphill County","TX",,2903,1155,0.00692,0.028696,0.069664,513
2019-09-30,"Baca County","CO",,2904,1444,0.005753,0.013986,0.021103,33
2019-09-30,"Mercer County","MO",,2905,794,0.007332,0.012617,0.006013,1821
2019-09-30,"Lyman County","SD",,2906,722,-0.021898,-0.043908,-0.013793,875
2019-09-30,"Nance County","NE",,2907,896,0.005269,0.003883,-0.059313,1460
2019-09-30,"Baylor County","TX",,2908,1135,0.002973,0.024398,0.050121,1386
2019-09-30,"Catron County","NM",,2909,937,0.013282,0.029781,-0.053394,572
2019-09-30,"Knox County","TX",,2910,1221,0.005176,0.008271,0.037782,96
2019-09-30,"Crockett County","TX",,2911,1188,-0.003648,0.002961,0.054247,1200
2019-09-30,"Clark County","SD",,2912,875,-0.006359,-0.018692,0.023862,187
2019-09-30,"Harper County","OK",,2913,737,0.007022,0.027343,-0.0257,1227
2019-09-30,"Donley County","TX",,2914,1039,-0.003879,-0.006446,0.080392,496
2019-09-30,"Chautauqua County","KS",,2915,716,-0.00719,-0.015374,-0.005231,1916
2019-09-30,"Sweet Grass County","MT",,2916,1265,-0.001356,0.010857,0.044631,1594
2019-09-30,"Roger Mills County","OK",,2917,837,0.008325,0.021336,0.003498,837
2019-09-30,"Kinney County","TX",,2918,996,-0.004288,-0.007314,-0.069347,962
2019-09-30,"Traverse County","MN",,2919,892,-0.004201,-0.032169,-0.074529,409
2019-09-30,"Emmons County","ND",,2920,962,0.004359,-0.092413,-0.173319,62
2019-09-30,"Dunn County","ND",,2921,1098,-0.000573,-0.037172,-0.090001,137
2019-09-30,"Costilla County","CO",,2922,1353,0.004978,-0.001864,0.048782,1923
2019-09-30,"Hudspeth County","TX","El Paso",2923,1170,0.008847,0.037809,0.127769,889
2019-09-30,"Schleicher County","TX",,2924,1193,0.00034,0.014383,0.065374,299
2019-09-30,"Baker County","GA","Albany",2925,1014,0.019904,0.07714,0.10243,978
2019-09-30,"Bennett County","SD",,2926,844,0.001416,0.010847,-0.079006,16
2019-09-30,"Hand County","SD",,2927,861,-0.012873,-0.043535,-0.082912,1306
2019-09-30,"Harlan County","NE",,2928,835,0.011458,0.059772,-0.031505,1633
2019-09-30,"Sheridan County","MT",,2929,1008,0.020568,0.048437,-0.001984,1542
2019-09-30,"Shackelford County","TX",,2930,1175,0.004741,0.025847,0.094636,1078
2019-09-30,"Reagan County","TX",,2931,1177,-0.006977,-0.008112,0.056964,119
2019-09-30,"Upton County","TX",,2932,1196,0.00878,0.030092,0.127003,780
2019-09-30,"Hall County","TX",,2933,1066,-0.004642,0.006165,0.030002,1028
2019-09-30,"Foster County","ND",,2934,879,-0.013965,-0.031634,-0.045472,70
2019-09-30,"Hanson County","SD","Mitchell",2935,969,0.01339,0.04446,0.068438,996
2019-09-30,"Coke County","TX",,2936,1116,-0.00992,-0.033099,0.011182,948
2019-09-30,"Real County","TX",,2937,1365,0.001791,-0.000865,-0.008721,513
2019-09-30,"Woodson County","KS",,2938,712,0.000012,0.006463,-0.005307,1751
2019-09-30,"Rush County","KS",,2939,744,-0.005473,0.009656,0.016707,1676
2019-09-30,"Lipscomb County","TX",,2940,1167,0.007254,0.043151,0.218661,268
2019-09-30,"Lincoln County","KS",,2941,749,-0.000573,-0.002414,-0.025069,1837
2019-09-30,"Sierra County","CA",,2942,1657,0.00506,0.050341,0.164121,1833
2019-09-30,"Morton County","KS",,2943,776,-0.01688,-0.000932,-0.031121,1142
2019-09-30,"Franklin County","NE",,2944,841,0.001129,-0.00254,-0.073497,1440
2019-09-30,"Clay County","GA",,2945,954,-0.00178,0.010599,0.019473,1155
2019-09-30,"Sherman County","NE",,2946,825,0.002765,0.016314,-0.005045,1357
2019-09-30,"Bowman County","ND",,2947,1161,0.021838,0.033165,0.045993,44
2019-09-30,"Brown County","NE",,2948,880,0.012071,0.02741,-0.012505,1357
2019-09-30,"Aleutians East Borough","AK",,2949,1399,0.006137,0.013022,-0.005247,28
2019-09-30,"Cochran County","TX",,2950,1311,0.011605,0.126926,0.13585,62
2019-09-30,"Nelson County","ND",,2951,1056,-0.014056,-0.058472,-0.026041,93
2019-09-30,"Ness County","KS",,2952,760,-0.014275,0.004928,-0.022726,1468
2019-09-30,"Glascock County","GA",,2953,956,0.006202,0.021909,-0.018632,771
2019-09-30,"Granite County","MT",,2954,993,0.023068,0.073907,0.001418,1851
2019-09-30,"Jewell County","KS",,2955,697,-0.015154,-0.037582,-0.047018,1677
2019-09-30,"Collingsworth County","TX",,2956,1068,0.000145,0.007547,0.000986,536
2019-09-30,"Edwards County","KS",,2957,733,-0.001876,0.003372,-0.004667,1502
2019-09-30,"Sherman County","TX",,2958,1153,0.006173,0.026342,0.068485,733
2019-09-30,"Jackson County","SD",,2959,896,0.006841,0.018668,0.014171,679
2019-09-30,"Douglas County","SD",,2960,953,-0.008789,0.009849,0.043658,47
2019-09-30,"Trego County","KS",,2961,756,-0.002201,0.002459,-0.002866,2038
2019-09-30,"Perkins County","SD",,2962,820,-0.012866,-0.042454,-0.105163,1407
2019-09-30,"Perkins County","NE",,2963,890,0.00747,0.048936,-0.012441,817
2019-09-30,"Stanley County","SD","Pierre",2964,862,0.008148,-0.019768,-0.166821,761
2019-09-30,"Decatur County","KS",,2965,786,-0.017857,-0.010656,-0.000074,1563
