"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Golden Triangle","NJ","Philadelphia-Camden-Wilmington","Camden County","Cherry Hill Township",4648,1480,0.000133,-0.002953,-0.008211,2294
2019-09-30,"Sunset Park","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",4649,4414,-0.003777,0.012995,0,1535
2019-09-30,"Park East","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Culver City",4650,3682,0.008952,0.019047,0.01721,1629
2019-09-30,"Belmont","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4651,1282,0.004482,0.022086,0.012781,1152
2019-09-30,"Little Turtle","OH","Columbus","Franklin County","Columbus",4652,1410,-0.003072,0.010781,0.072525,1545
2019-09-30,"Scioto Woods","OH","Columbus","Franklin County","Columbus",4653,1064,0.003996,-0.007374,-0.047788,1515
2019-09-30,"Worth Heights","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4654,1235,0.002926,0.015566,-0.015016,1054
2019-09-30,"Jefferson Park","VA","Charlottesville","Albemarle County","Charlottesville",4655,1540,0.015799,0.003427,0.043128,865
2019-09-30,"North Stonehurst","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4656,2569,0.001308,-0.004733,-0.030435,1144
2019-09-30,"Heritage Hills","NY","New York-Newark-Jersey City","Westchester County","Town Of Somers",4657,2793,0.00822,0.019092,0.013078,3253
2019-09-30,"Downtown","CA","Riverside-San Bernardino-Ontario","Riverside County","Corona",4658,1959,0.011467,0.021695,0.066904,514
2019-09-30,"Biscayne Point","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",4659,1898,0.002678,0.008465,0.055144,1950
2019-09-30,"Birds","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",4660,3686,-0.00142,0.009947,0.045691,1180
2019-09-30,"Olde North","WI","Green Bay","Brown County","Green Bay",4661,796,0.010347,0.016984,-0.039286,16
2019-09-30,"Glenwood","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4662,1143,0.002316,0.014506,0.038531,1459
2019-09-30,"East Hill","WI","Eau Claire","Eau Claire County","Eau Claire",4663,1046,0.020441,0.043363,0.085721,1621
2019-09-30,"East Hills","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",4664,1362,0.022832,-0.010901,-0.089966,1247
2019-09-30,"South Inglewood","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",4665,1428,0.009158,0.024046,0.034777,2538
2019-09-30,"Old Escondido Historic District","CA","San Diego-Carlsbad","San Diego County","Escondido",4666,2450,0.005176,0.046908,0.14086,776
2019-09-30,"Durham Road","OR","Portland-Vancouver-Hillsboro","Washington County","Tigard",4667,1571,0.00833,0.02177,-0.036579,1695
2019-09-30,"Riverview","FL","Jacksonville","Duval County","Jacksonville",4668,921,-0.002994,0.00886,-0.007886,1931
2019-09-30,"Taylor","IA","Cedar Rapids","Linn County","Cedar Rapids",4669,840,-0.01509,-0.016554,0.040934,1583
2019-09-30,"Willow Park","ND","Fargo","Cass County","Fargo",4670,907,-0.000455,0.006325,0.01019,353
2019-09-30,"South East Community","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",4671,1292,0.011361,0.022459,0.071976,1073
2019-09-30,"Cuesta Park","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Mountain View",4672,3900,0.003577,0.001705,-0.040914,1294
2019-09-30,"Mountain House","CA","Stockton-Lodi","San Joaquin County","Tracy",4673,2502,0.005282,0.02848,0.045138,5966
2019-09-30,"Fairmount","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4674,1450,-0.002513,0.001629,0.081774,1661
2019-09-30,"Sunny Slope","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4675,1055,0.020048,0.080222,0.035291,1110
2019-09-30,"Nautilus","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Beach",4676,2682,-0.000291,-0.00629,0.045065,2597
2019-09-30,"Burke Acres","MI","Kalamazoo-Portage","Kalamazoo County","Kalamazoo",4677,1059,0.002122,0.039011,0.09524,1326
2019-09-30,"Garfield","PA","Pittsburgh","Allegheny County","Pittsburgh",4678,1082,0.009667,0.002928,0.085677,1323
2019-09-30,"Coalition of Homeowners Association","MS","Jackson","Hinds County","Jackson",4679,802,0.010596,0.025419,-0.022144,400
2019-09-30,"Conway","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",4680,1304,0.002125,0.016368,0.024887,1297
2019-09-30,"Route 66 West","NM","Albuquerque","Bernalillo County","Albuquerque",4681,1150,0.003286,0.014053,0.024079,1944
2019-09-30,"Casa Loma","CA","Bakersfield","Kern County","Bakersfield",4682,1003,0.006196,0.018263,0.062377,904
2019-09-30,"South Addition","AK","Anchorage","Anchorage Borough","Anchorage",4683,1842,-0.009819,-0.009406,0.033265,2298
2019-09-30,"Michigan Park","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4684,2398,-0.00239,-0.005376,0.01463,1675
2019-09-30,"Glencrest","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4685,1376,0.00445,0.017982,0.005737,1348
2019-09-30,"The Heights","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County","Wilkes-Barre",4686,866,0.003086,0.028672,0.020984,29
2019-09-30,"Macons Corner","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",4687,1350,0.008233,0.024054,0.015553,697
2019-09-30,"Hanson Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4688,1742,0.007373,0.030029,0.137818,280
2019-09-30,"Apollo Arapaho & Camelot","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",4689,1629,0.006863,0.032526,0.044245,1321
2019-09-30,"Southpoint","FL","Jacksonville","Duval County","Jacksonville",4690,1186,0.002328,0.009492,-0.025207,676
2019-09-30,"Ranch Triangle","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4691,2907,0.00585,0.024165,0.062453,2008
2019-09-30,"Sea View Estates","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Oxnard",4692,2527,0.005109,0.01659,0.034756,1231
2019-09-30,"McGuire","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4693,1152,-0.00676,-0.001566,0.024967,1150
2019-09-30,"Underwood Hills","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",4694,1786,0.004108,0.015176,0.053076,1905
2019-09-30,"NoMa","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",4695,2245,-0.000775,-0.053172,-0.052764,1875
2019-09-30,"Eastmount","FL","Pensacola-Ferry Pass-Brent","Escambia County","Pensacola",4696,991,0.016853,0.039789,-0.009597,998
2019-09-30,"Crescent Park","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Palo Alto",4697,6226,-0.014269,-0.041275,-0.027975,1287
2019-09-30,"VCU","VA","Richmond","Richmond City","Richmond",4698,1390,0.004036,0.004737,0.002125,176
2019-09-30,"Midtown","LA","Monroe","Ouachita Parish","Monroe",4699,1200,0.012611,0.01347,0.021459,1139
2019-09-30,"Magnolia Gardens","FL","Jacksonville","Duval County","Jacksonville",4700,879,0.001538,0.010463,0.043312,1498
2019-09-30,"Eliot","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",4701,1788,0.01641,0.041863,-0.001973,1809
2019-09-30,"Whites Bend","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson County","Nashville",4702,1697,0.013958,0.026783,0.045648,793
2019-09-30,"Goshen","GA","Augusta-Richmond County","Richmond County","Augusta",4703,1071,0.046691,0.10255,0.187808,1561
2019-09-30,"North Trenton","NJ","Trenton","Mercer County","Trenton",4704,1218,0.002445,0.015274,0.045045,1172
2019-09-30,"Lincoln Villas","FL","Jacksonville","Duval County","Jacksonville",4705,989,-0.001818,0.000305,0.062737,1704
2019-09-30,"Miramonte","AZ","Tucson","Pima County","Tucson",4706,1157,0.002581,0.018085,0.052855,1011
2019-09-30,"Orlando International Airport","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",4707,1687,0.006269,0.018421,-0.023344,247
2019-09-30,"Eads-Fisherville","TN","Memphis","Shelby County","Memphis",4708,1425,0.003106,0.011969,0.051609,1537
2019-09-30,"Stanley-Aley","KS","Wichita","Sedgwick County","Wichita",4709,694,0.017735,0.056172,0.043196,1806
2019-09-30,"Seven Eagles","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4710,1701,0.011431,0.027208,-0.011283,992
2019-09-30,"Old Mitchell School","MA","Boston-Cambridge-Newton","Middlesex County","Marlborough",4711,2434,0.008679,0.042317,0.090717,761
2019-09-30,"Garden Springs","KY","Lexington-Fayette","Fayette County","Lexington",4712,1207,-0.010537,-0.032082,-0.014253,1326
2019-09-30,"Central Menlo Park","CA","San Francisco-Oakland-Hayward","San Mateo County","Menlo Park",4713,9500,0.005756,0.026864,0.056893,1370
2019-09-30,"Congress Springs","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Saratoga",4714,4745,-0.002578,0.003463,-0.037657,1467
2019-09-30,"Daniel Island","SC","Charleston-North Charleston","Charleston County","Charleston",4715,2275,0.007961,0.018425,0.179424,5861
2019-09-30,"Fort Caroline Shores","FL","Jacksonville","Duval County","Jacksonville",4716,1728,0.008006,0.038653,0.126734,1200
2019-09-30,"Shawnee Heights","KS","Kansas City","Wyandotte County","Kansas City",4717,924,-0.002159,-0.016285,0.015427,1473
2019-09-30,"Downtown","IA","Omaha-Council Bluffs","Pottawattamie County","Council Bluffs",4718,706,0.004251,-0.023572,-0.042213,69
2019-09-30,"Rockridge","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4719,3648,0.000437,0.017304,0.128491,1140
2019-09-30,"Collier City","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",4720,1543,0.001935,0.00355,0.000827,1500
2019-09-30,"Sunnyside","AZ","Flagstaff","Coconino County","Flagstaff",4721,1580,0.003984,0.024808,0.011288,1097
2019-09-30,"Ridglea North","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4722,1395,-0.003456,-0.002951,0.025773,1671
2019-09-30,"Old North Boulder","CO","Boulder","Boulder County","Boulder",4723,2497,-0.009532,-0.018426,0.013428,1456
2019-09-30,"Woodland Heights","MO","Springfield","Greene County","Springfield",4724,647,0.006041,0.00756,0.044022,1625
2019-09-30,"Zenith","WA","Seattle-Tacoma-Bellevue","King County","Des Moines",4725,1817,0.005487,0.009355,0.022648,1728
2019-09-30,"Fairmount","RI","Providence-Warwick","Providence County","Woonsocket",4726,1184,0.010979,0.042419,0.064704,643
2019-09-30,"Harbour Island","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",4727,2407,-0.00844,0.000618,0.05818,3394
2019-09-30,"Fuller Park","CA","Napa","Napa County","Napa",4728,2772,0.005723,-0.003299,0.002813,1111
2019-09-30,"Bays","CA","San Francisco-Oakland-Hayward","San Mateo County","Foster City",4729,4069,-0.002676,-0.000508,0.075148,1187
2019-09-30,"Sausal Creek","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4730,2726,0.006728,0.006938,-0.021004,689
2019-09-30,"Vineyard","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4731,1860,-0.000701,-0.004773,0.039815,1332
2019-09-30,"Wrigleyville","IL","Chicago-Naperville-Elgin","Cook County","Chicago",4732,2257,0.009274,0.046085,0.082831,1718
2019-09-30,"Lomond","OH","Cleveland-Elyria","Cuyahoga County","Shaker Heights",4733,1032,-0.007355,0.001246,-0.045618,1844
2019-09-30,"Frear Park","NY","Albany-Schenectady-Troy","Rensselaer County","Troy",4734,1134,0.002119,-0.007584,0.044403,801
2019-09-30,"Schenk-Atwood","WI","Madison","Dane County","Madison",4735,1284,-0.00707,-0.004934,-0.028665,1612
2019-09-30,"Istrouma","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",4736,796,0.005546,0.030325,-0.115938,129
2019-09-30,"Midtown","MI","Grand Rapids-Wyoming","Kent County","Grand Rapids",4737,1316,-0.015778,-0.010145,-0.019285,1971
2019-09-30,"East Trenton","NJ","Trenton","Mercer County","Trenton",4738,1187,0.005335,0.012551,-0.010431,1027
2019-09-30,"Meadow Village","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4739,1147,-0.007131,0.007,-0.010555,1487
2019-09-30,"Mount Washington","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4740,1611,-0.003158,-0.038132,0.01347,1360
2019-09-30,"Roosevelt Park","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4741,1072,0.001988,0.016755,-0.007981,942
2019-09-30,"Greater Gardendale","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4742,994,-0.035507,0.006292,-0.004464,1352
2019-09-30,"McElderry Park","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4743,1083,-0.001309,0.000096,-0.03947,1784
2019-09-30,"Eagle Lake","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4744,1277,0.003885,0.013936,0.027442,1240
2019-09-30,"Southeast Denton","TX","Dallas-Fort Worth-Arlington","Denton County","Denton",4745,1234,0.002086,0.010703,0.024827,712
2019-09-30,"Victoria Farms","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",4746,1104,-0.011676,-0.010912,-0.065749,170
2019-09-30,"Guilford","MD","Baltimore-Columbia-Towson","Baltimore City","Baltimore",4747,2147,-0.022565,-0.076155,-0.306774,802
2019-09-30,"Kendall","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",4748,1778,0.00447,0.001453,0.051728,1072
2019-09-30,"Trinity Gardens","MN","Minneapolis-St. Paul-Bloomington","Hennepin County","Brooklyn Park",4749,1918,0.000999,0.023698,0.072801,1240
2019-09-30,"East Valley","CA","Riverside-San Bernardino-Ontario","San Bernardino County","San Bernardino",4750,1413,0.004248,0.00668,0.041786,184
2019-09-30,"West Central","IN","Fort Wayne","Allen County","Fort Wayne",4751,710,0.016532,0.01516,0.161794,884
2019-09-30,"Cordova Meadows","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County","Rancho Cordova",4752,1699,0.003865,0.01509,0.029141,810
2019-09-30,"West Hills","WA","Spokane-Spokane Valley","Spokane County","Spokane",4753,1229,0.009233,0.0293,0.104666,971
2019-09-30,"North County- Riverdale","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Miami Gardens",4754,1826,-0.000223,0.004771,0.084081,1341
2019-09-30,"Ryanwood","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",4755,1385,0.006499,0.0167,0.011376,1404
2019-09-30,"Tower Heights","OK","Tulsa","Tulsa County","Tulsa",4756,924,-0.000677,-0.004459,0.073666,918
2019-09-30,"Trestle Glen","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4757,3138,0.000539,0.018059,0.043983,1280
2019-09-30,"Desert Spring Flower","NM","Albuquerque","Bernalillo County","Albuquerque",4758,1177,0.014844,0.034554,0.045342,944
2019-09-30,"Valley Creek North","TX","Dallas-Fort Worth-Arlington","Dallas County","Garland",4759,1846,0.00278,0.016173,0.042982,365
2019-09-30,"Ferncrest","TN","Memphis","Shelby County","Bartlett",4760,1716,0.005213,0.012988,0.038547,35
2019-09-30,"Benton Woods","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Sandy Springs",4761,1554,-0.020702,-0.035672,-0.082163,540
2019-09-30,"Woold Dale","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","West Allis",4762,858,-0.002479,-0.042942,-0.182907,124
2019-09-30,"Clanton Park-Roseland","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4763,1141,0.01347,0.039612,0.090677,861
2019-09-30,"Thomas Park-Avondale","IN","Muncie","Delaware County","Muncie",4764,589,0.00333,-0.004097,-0.008332,1745
2019-09-30,"Thousand Oaks","TX","San Antonio-New Braunfels","Bexar County","San Antonio",4765,1529,0.00052,0.010582,0.023429,925
2019-09-30,"Ball Square","MA","Boston-Cambridge-Newton","Middlesex County","Somerville",4766,2853,0.005626,0.054495,0.124503,1468
2019-09-30,"Forrest Hills","GA","Augusta-Richmond County","Richmond County","Augusta",4767,986,0.013649,0.032104,0.075229,1254
2019-09-30,"Midtown","MO","Springfield","Greene County","Springfield",4768,645,0.013466,0.01728,0.082137,771
2019-09-30,"West Eugene","OR","Eugene","Lane County","Eugene",4769,1568,0.00636,0.018943,0.040696,28
2019-09-30,"Sullivan's Gulch","OR","Portland-Vancouver-Hillsboro","Multnomah County","Portland",4770,1711,-0.000836,0.020658,0.000539,1367
2019-09-30,"Coronado","CA","San Francisco-Oakland-Hayward","Contra Costa County","Richmond",4771,2508,0.009477,0.031596,0.008542,1925
2019-09-30,"Corey Hill","MA","Boston-Cambridge-Newton","Norfolk County","Brookline",4772,3375,-0.003267,-0.000369,0.049194,1811
2019-09-30,"Candler Park","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",4773,1635,0.013585,0.026203,0.051022,1767
2019-09-30,"Beech-Wilson","PA","Philadelphia-Camden-Wilmington","Montgomery County","Pottstown",4774,1325,0.017118,0.034604,0.04184,1448
2019-09-30,"Shadow Hills","TX","Lubbock","Lubbock County","Lubbock",4775,1089,0.001509,-0.027212,-0.009779,609
2019-09-30,"Cross Creek","OH","Columbus","Franklin County","Columbus",4776,1157,0.006856,0.007119,0.000758,2154
2019-09-30,"Wilshire Square","CA","Los Angeles-Long Beach-Anaheim","Orange County","Santa Ana",4777,2356,0.004887,0.012048,-0.044735,755
2019-09-30,"The Brooks","FL","Cape Coral-Fort Myers","Lee County","Bonita Springs",4778,2418,0.001031,-0.045416,0.006533,4459
2019-09-30,"Marina","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Ventura",4779,3074,-0.001716,0.004458,0.020808,1907
2019-09-30,"Westnedge Hill","MI","Kalamazoo-Portage","Kalamazoo County","Kalamazoo",4780,1603,0.012385,0.043755,0.031272,1286
2019-09-30,"Wilson Park","WI","Milwaukee-Waukesha-West Allis","Milwaukee County","Milwaukee",4781,997,0.027956,0.0564,0.069964,665
2019-09-30,"Coliseum","CA","San Francisco-Oakland-Hayward","Alameda County","Oakland",4782,2740,0.009588,0.027692,-0.031537,568
2019-09-30,"The Heights of Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County","Jupiter",4783,1730,-0.00286,-0.010157,-0.098826,1585
2019-09-30,"West Acres","ND","Fargo","Cass County","Fargo",4784,826,-0.010302,-0.033011,-0.102939,127
2019-09-30,"South Westside","WA","Olympia-Tumwater","Thurston County","Olympia",4785,1600,0.004179,0.02401,0.023745,948
2019-09-30,"West Congress","TX","Austin-Round Rock","Travis County","Austin",4786,1607,0.007683,0.026058,0.036554,1230
2019-09-30,"Iroquois Park","KY","Louisville/Jefferson County","Jefferson County","Louisville",4787,1000,0.010881,0.034266,0.019576,1429
2019-09-30,"Westside","TX","Del Rio","Val Verde County","Del Rio",4788,1088,0.013698,0.027236,0.032965,1307
2019-09-30,"45th and Moncrief","FL","Jacksonville","Duval County","Jacksonville",4789,863,-0.007129,0.010658,0.046703,952
2019-09-30,"Northmoor","MI","Saginaw","Saginaw County","Saginaw",4790,647,-0.000083,-0.017715,-0.056543,1588
2019-09-30,"Ashbrook-Clawson Village","NC","Charlotte-Concord-Gastonia","Mecklenburg County","Charlotte",4791,1634,0.004781,0.017518,0.095546,1576
2019-09-30,"South University","OR","Eugene","Lane County","Eugene",4792,1731,-0.03759,-0.106353,-0.14409,659
2019-09-30,"Southwest Hilltop","OH","Columbus","Franklin County","Columbus",4793,1019,0.006884,0.017102,-0.022597,1491
