"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"Modena","PA","Philadelphia-Camden-Wilmington","Chester County",14052,1353,-0.003784,-0.000494,-0.033433,63
2019-09-30,"Lake City","IA",,"Calhoun County",14053,818,0.001863,0.00857,-0.00284,932
2019-09-30,"Talco","TX","Mount Pleasant","Titus County",14054,1254,0.001593,0.01235,0.022334,435
2019-09-30,"Madison","MN",,"Lac Qui Parle County",14055,1297,-0.00121,0.004209,0.055436,32
2019-09-30,"Jones","MI","South Bend-Mishawaka","Cass County",14056,1050,-0.002433,0.010281,0.026843,139
2019-09-30,"Union Township","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",14057,1017,-0.00568,0.02797,0.038167,20
2019-09-30,"West Millgrove","OH","Toledo","Wood County",14058,906,0.02017,0.016731,-0.042561,28
2019-09-30,"New Fairview","TX","Dallas-Fort Worth-Arlington","Wise County",14059,1502,0.022719,0.050868,-0.066125,253
2019-09-30,"Irondale","MO",,"Washington County",14060,763,-0.004649,-0.013239,0.007824,411
2019-09-30,"Upton","KY","Elizabethtown-Fort Knox","Larue County",14061,854,0.001252,0.014081,-0.013579,768
2019-09-30,"Allyn","WA","Shelton","Mason County",14062,1577,0.000762,-0.013581,0.061585,1063
2019-09-30,"Genoa City","WI","Whitewater-Elkhorn","Walworth County",14063,1353,0.003584,0.013767,0.063948,138
2019-09-30,"Franklin Township","PA","Selinsgrove","Snyder County",14064,781,-0.012718,-0.039277,-0.13472,56
2019-09-30,"Dixie","WV","Beckley","Fayette County",14065,757,0.004636,0.016418,-0.021998,377
2019-09-30,"Tekamah","NE",,"Burt County",14066,1038,0.009135,0.022451,0.026106,1081
2019-09-30,"Big Pine Key","FL","Key West","Monroe County",14067,3064,0.002607,-0.005194,0.003066,2757
2019-09-30,"Winthrop","MN","Minneapolis-St. Paul-Bloomington","Sibley County",14068,1253,-0.00197,0.004404,-0.015329,84
2019-09-30,"Town Of Lindley","NY","Corning","Steuben County",14069,1123,-0.021399,-0.000885,0.005366,579
2019-09-30,"Mac Arthur","WV","Beckley","Raleigh County",14070,817,0.001868,0.023935,0.08598,619
2019-09-30,"White Lake","WI",,"Langlade County",14071,866,-0.053814,-0.043052,-0.05914,113
2019-09-30,"Trail Creek","IN","Michigan City-La Porte","La Porte County",14072,904,-0.022945,-0.016652,0.012046,986
2019-09-30,"Potter Valley","CA","Ukiah","Mendocino County",14073,1447,0.035251,0.076164,0.031119,278
2019-09-30,"Fall River Mills","CA","Redding","Shasta County",14074,1408,-0.010926,-0.012331,0.117533,462
2019-09-30,"Guthrie","KY",,"Todd County",14075,916,-0.001627,0.010368,0.056421,248
2019-09-30,"Salem","AR","Little Rock-North Little Rock-Conway","Saline County",14076,1132,0.007985,0.009577,-0.009387,926
2019-09-30,"Haven","KS","Hutchinson","Reno County",14077,649,-0.024593,-0.107218,-0.165255,796
2019-09-30,"Rowlesburg","WV","Morgantown","Preston County",14078,831,0.001423,0.002297,-0.080535,758
2019-09-30,"Lake Lure","NC","Forest City","Rutherford County",14079,1235,-0.014098,-0.008048,0.005204,4308
2019-09-30,"Goshen","AR","Fayetteville-Springdale-Rogers","Washington County",14080,1126,0.005049,0.010486,-0.044155,936
2019-09-30,"Greenville","NH","Manchester-Nashua","Hillsborough County",14081,1526,0.009274,0.03429,0.057252,439
2019-09-30,"Conneaut Lakeshore","PA","Meadville","Crawford County",14082,673,0.013223,-0.028967,-0.213597,273
2019-09-30,"Holton","IN",,"Ripley County",14083,930,0.00744,0.028191,0.047373,838
2019-09-30,"Coon Valley","WI",,"Vernon County",14084,1007,-0.00202,-0.013299,0.020522,65
2019-09-30,"Atkins","IA","Cedar Rapids","Benton County",14085,1074,-0.010963,-0.009723,-0.076445,1046
2019-09-30,"Ayr Township","PA",,"Fulton County",14086,1043,0.000495,0.021396,0.02129,666
2019-09-30,"St Albans","ME",,"Somerset County",14087,971,0.00388,-0.036459,-0.170917,148
2019-09-30,"Elizabethtown","NC",,"Bladen County",14088,979,0.003724,0.022306,0.018219,1300
2019-09-30,"Coulterville","CA",,"Mariposa County",14089,1634,0.006068,0.034429,0.126308,677
2019-09-30,"New Harmony","IN","Evansville","Posey County",14090,910,-0.001076,0.013151,0.051718,932
2019-09-30,"Purdon","TX","Corsicana","Navarro County",14091,1009,0.007264,0.049459,0.020385,429
2019-09-30,"Grand Ronde","OR","Salem","Polk County",14092,1628,0.008953,0.017471,0.033295,328
2019-09-30,"Toulon","IL","Peoria","Stark County",14093,992,0.011385,0.03385,0.072553,99
2019-09-30,"Ashford","NY","Olean","Cattaraugus County",14094,907,0.01878,-0.036206,-0.067307,814
2019-09-30,"Pulaski","WI","Green Bay","Brown County",14095,1102,0.010434,-0.003306,-0.109852,33
2019-09-30,"Robson","WV","Beckley","Fayette County",14096,760,0.00239,0.013983,0.003926,906
2019-09-30,"Tarkio","MO",,"Atchison County",14097,795,0.007049,-0.018096,-0.076465,954
2019-09-30,"Sparta Township","PA","Meadville","Crawford County",14098,717,0.017691,-0.042268,-0.254467,27
2019-09-30,"Palmyra","ME",,"Somerset County",14099,1045,-0.014205,-0.066059,-0.140652,90
2019-09-30,"Fredericksburg","IA",,"Chickasaw County",14100,796,0.001983,0.006992,-0.011544,703
2019-09-30,"Mount Enterprise","TX","Longview","Rusk County",14101,1237,0.004895,0.023212,0.05345,848
2019-09-30,"Hunt","TX","Kerrville","Kerr County",14102,1380,-0.003106,-0.03744,-0.067178,731
2019-09-30,"Nectar","AL","Birmingham-Hoover","Blount County",14103,980,0.000766,-0.008377,0.003922,89
2019-09-30,"Coggon","IA","Cedar Rapids","Linn County",14104,878,-0.017261,0.030278,0.110873,788
2019-09-30,"Roslyn Harbor","NY","New York-Newark-Jersey City","Nassau County",14105,2911,-0.020429,-0.043828,-0.209567,554
2019-09-30,"Neola","IA","Omaha-Council Bluffs","Pottawattamie County",14106,1050,0.005898,0.023095,-0.098708,58
2019-09-30,"Silas","AL",,"Choctaw County",14107,883,0.005402,0.015158,-0.029095,396
2019-09-30,"Bloomsdale","MO",,"Sainte Genevieve County",14108,851,-0.00092,0.016211,0.051886,225
2019-09-30,"Gregory","TX","Corpus Christi","San Patricio County",14109,1261,0.000738,-0.000366,-0.034992,803
2019-09-30,"Haycock Township","PA","Philadelphia-Camden-Wilmington","Bucks County",14110,1632,0.00042,-0.010582,0.006884,860
2019-09-30,"Dexter","IA","Des Moines-West Des Moines","Guthrie County",14111,1199,-0.003348,0.015174,0.131456,766
2019-09-30,"The Hills","TX","Austin-Round Rock","Travis County",14112,1857,-0.002343,-0.000886,0.031486,1454
2019-09-30,"Whitefield","NH","Berlin","Coos County",14113,1334,-0.001319,0.035659,0.145192,1157
2019-09-30,"Germantown","IL","St. Louis","Clinton County",14114,1190,0.005594,0.019247,0.04146,708
2019-09-30,"Belews Creek","NC","Winston-Salem","Forsyth County",14115,1116,-0.002195,-0.009264,0.183138,1038
2019-09-30,"Jefferson Township","PA","Youngstown-Warren-Boardman","Mercer County",14116,650,0.024723,0.031909,0.088891,14
2019-09-30,"Grace","ID",,"Caribou County",14117,1030,0.02593,0.055055,0.030259,61
2019-09-30,"Locust","NC","Albemarle","Stanly County",14118,1239,0.006335,0.026061,0.094222,1778
2019-09-30,"Jacobsburg","OH","Wheeling","Belmont County",14119,1132,-0.016049,-0.014937,0.067302,629
2019-09-30,"Ashland","IL",,"Cass County",14120,942,0.003173,0.005651,0.023572,49
2019-09-30,"Paia","HI","Kahului-Wailuku-Lahaina","Maui County",14121,2917,-0.009415,-0.028781,0.013356,1190
2019-09-30,"Cimarron","NM",,"Colfax County",14122,1144,-0.014116,-0.011372,-0.014838,32
2019-09-30,"Town of Potter","NY","Rochester","Yates County",14123,1563,0.014096,0.012834,0.099181,25
2019-09-30,"Good Thunder","MN","Mankato-North Mankato","Blue Earth County",14124,1251,-0.012645,-0.028077,0.05684,726
2019-09-30,"Glen","MS","Corinth","Alcorn County",14125,884,-0.004502,0.01687,-0.001474,621
2019-09-30,"Hillside Lake","NY","New York-Newark-Jersey City","Dutchess County",14126,1804,0.0108,0.033587,0.069287,913
2019-09-30,"Liberty Township","PA","Gettysburg","Adams County",14127,1293,-0.013782,0.007556,-0.018401,125
2019-09-30,"Willisburg","KY",,"Washington County",14128,845,-0.001387,-0.007345,-0.029366,577
2019-09-30,"Holden","WV","Logan","Logan County",14129,778,-0.001888,0.014515,-0.016086,495
2019-09-30,"Town Of Rushford","NY",,"Allegany County",14130,1417,0.000525,0.026487,0.02579,783
2019-09-30,"Penasco","NM","Taos","Taos County",14131,1228,-0.000522,0.02465,0.024301,23
2019-09-30,"Barr Township","PA","Johnstown","Cambria County",14132,642,-0.01365,-0.02033,-0.056848,488
2019-09-30,"Epworth","GA",,"Fannin County",14133,1325,0.00072,0.014559,0.025988,986
2019-09-30,"Pulaski","NY","Syracuse","Oswego County",14134,1165,0.017418,0.089314,0.094124,728
2019-09-30,"Cornersville","TN","Lewisburg","Marshall County",14135,1152,0.02015,0.080901,0.151773,866
2019-09-30,"Town Of Winfield","NY","Utica-Rome","Herkimer County",14136,1039,0.059675,-0.005692,-0.35817,411
2019-09-30,"Siren","WI",,"Burnett County",14137,931,0.001977,-0.004617,0.011149,207
2019-09-30,"Fifth Street","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",14138,1402,0.000746,0.025592,0.004383,254
2019-09-30,"Presidential Lakes Estates","NJ","Philadelphia-Camden-Wilmington","Burlington County",14139,1413,-0.027943,-0.078869,0,831
2019-09-30,"Wayne City","IL",,"Wayne County",14140,1087,-0.000615,-0.002727,-0.025041,34
2019-09-30,"Alhambra","IL","St. Louis","Madison County",14141,1065,-0.000697,0.023161,0.018317,701
2019-09-30,"Round Lake Heights","IL","Chicago-Naperville-Elgin","Lake County",14142,1204,-0.030931,-0.042533,0.011802,807
2019-09-30,"Manassas","GA",,"Tattnall County",14143,974,0.021118,0.075803,0.052262,29
2019-09-30,"Lowell","OH","Marietta","Washington County",14144,920,-0.013594,-0.01326,-0.042166,352
2019-09-30,"Reamstown","PA","Lancaster","Lancaster County",14145,1084,0.011431,0.028783,0.005536,1245
2019-09-30,"Woodside","PA","Philadelphia-Camden-Wilmington","Bucks County",14146,2816,-0.004917,0.000896,0.066599,827
2019-09-30,"Kermit","WV",,"Mingo County",14147,748,0.001456,0.0133,-0.037812,612
2019-09-30,"Clarkrange","TN",,"Fentress County",14148,971,0.007783,0.022509,0.053571,1027
2019-09-30,"Dorset","VT","Bennington","Bennington County",14149,1926,0.001029,-0.073456,-0.208908,333
2019-09-30,"Richmond","OH","Weirton-Steubenville","Jefferson County",14150,782,0.016084,0.037926,0.016586,644
2019-09-30,"Hoyt","KS","Topeka","Jackson County",14151,946,-0.017792,-0.026271,0.005803,785
2019-09-30,"Stuart","IA","Des Moines-West Des Moines","Guthrie County",14152,931,-0.000635,-0.001069,0.019191,974
2019-09-30,"Town Of Great Valley","NY","Olean","Cattaraugus County",14153,941,0.043791,-0.024481,-0.148458,1089
2019-09-30,"Norway","MI","Iron Mountain","Dickinson County",14154,857,-0.000797,-0.002458,0.022784,223
2019-09-30,"Almond","WI","Stevens Point","Portage County",14155,874,0.020401,0.036949,0.129387,24
2019-09-30,"Danbury","NC","Winston-Salem","Stokes County",14156,1145,0.00331,0.018243,0.022667,743
2019-09-30,"Lacona","IA","Des Moines-West Des Moines","Warren County",14157,998,-0.000847,-0.063072,-0.129105,550
2019-09-30,"Waveland","IN",,"Parke County",14158,882,0.043874,0.126618,-0.019629,702
2019-09-30,"Minco","OK","Oklahoma City","Grady County",14159,899,0.018939,0.036814,0.040764,716
2019-09-30,"Lebanon South","PA","Lebanon","Lebanon County",14160,1108,0.006718,0.041312,0.084394,983
2019-09-30,"Ridgecrest","LA","Natchez","Concordia Parish",14161,903,0.002321,-0.0018,0.01303,13
2019-09-30,"Nash","TX","Texarkana","Bowie County",14162,879,-0.008958,0.008569,-0.053138,481
2019-09-30,"Richland","PA","Lebanon","Lebanon County",14163,1045,0.013233,0.026271,-0.023856,769
2019-09-30,"Neligh","NE",,"Antelope County",14164,900,0.011959,0.020842,-0.023942,863
2019-09-30,"Bonnyman","KY",,"Perry County",14165,794,-0.004815,-0.010807,-0.018045,132
2019-09-30,"Bellefonte","AR","Harrison","Boone County",14166,1002,0.020018,0.054818,0.031568,40
2019-09-30,"Springdale","WA","Spokane-Spokane Valley","Stevens County",14167,1184,-0.067879,-0.052461,0.000674,446
2019-09-30,"Moscow","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County",14168,1108,-0.001569,-0.029352,-0.081571,163
2019-09-30,"Mayville","ND",,"Traill County",14169,1086,-0.014644,-0.059522,-0.101438,55
2019-09-30,"Hoopa","CA","Eureka-Arcata-Fortuna","Humboldt County",14170,1325,0.001283,-0.015456,-0.022,31
2019-09-30,"Oaktown","IN","Vincennes","Knox County",14171,917,0.007147,0.033877,0.060433,594
2019-09-30,"Stinnett","TX","Borger","Hutchinson County",14172,1026,-0.00539,-0.018821,0.036112,411
2019-09-30,"Stock Island","FL","Key West","Monroe County",14173,2957,-0.000158,-0.012752,0.008241,583
2019-09-30,"Wheaton","MN",,"Traverse County",14174,875,-0.005073,-0.033985,-0.076352,263
2019-09-30,"Sutton","NE",,"Clay County",14175,963,0.001344,0.009058,-0.063778,723
2019-09-30,"Norway","SC","Orangeburg","Orangeburg County",14176,808,0.003938,-0.006323,-0.082043,509
2019-09-30,"Corbett","OR","Portland-Vancouver-Hillsboro","Multnomah County",14177,1711,-0.028342,0.050403,-0.015227,1132
2019-09-30,"Placida","FL","Punta Gorda","Charlotte County",14178,2552,0.003812,-0.000372,-0.05024,3246
2019-09-30,"Edwards","CA","Bakersfield","Kern County",14179,976,0.009005,-0.002129,-0.043279,433
2019-09-30,"Fountain Springs","PA","Pottsville","Schuylkill County",14180,763,0.032124,0.081269,0.064887,51
2019-09-30,"Dugway","UT","Salt Lake City","Tooele County",14181,1309,-0.006779,-0.029024,0.023405,73
2019-09-30,"West","TX","Waco","McLennan County",14182,891,-0.012854,-0.033901,-0.003852,954
2019-09-30,"Hartley Township","PA","Lewisburg","Union County",14183,1040,0.008504,0.014866,-0.089365,641
2019-09-30,"Cement City","MI","Adrian","Lenawee County",14184,953,-0.008606,-0.035922,-0.176081,997
2019-09-30,"Allensville","KY",,"Todd County",14185,966,-0.001391,0.017339,0.074232,162
2019-09-30,"Sand Fork","WV",,"Gilmer County",14186,769,-0.005791,-0.006482,-0.030804,25
2019-09-30,"Cripple Creek","CO","Colorado Springs","Teller County",14187,1409,0.019747,0.026746,0.139528,1655
2019-09-30,"Boiling Springs","PA","Harrisburg-Carlisle","Cumberland County",14188,1335,-0.007267,-0.031523,-0.012487,1264
2019-09-30,"Town Of Jay","NY",,"Essex County",14189,1670,-0.000789,0.010084,-0.023153,1044
2019-09-30,"West Cornwall Township","PA","Lebanon","Lebanon County",14190,1158,0.009486,0.029852,0.066961,295
2019-09-30,"Town of Torrey","NY","Rochester","Yates County",14191,1435,-0.031147,-0.077299,-0.090234,28
2019-09-30,"Vienna","LA","Ruston","Lincoln Parish",14192,1148,-0.013974,-0.012434,-0.05067,186
2019-09-30,"Puckett","MS","Jackson","Rankin County",14193,1271,-0.003148,0.01353,0.100627,107
2019-09-30,"Hebron","NE",,"Thayer County",14194,891,-0.00414,0.000992,-0.05935,792
2019-09-30,"Frenchtown","MT","Missoula","Missoula County",14195,1446,0.008999,0.025252,0.059195,590
2019-09-30,"Clayton","WI",,"Polk County",14196,988,0.006244,-0.000441,0.019414,97
2019-09-30,"Dorchester","WI",,"Clark County",14197,905,-0.010665,-0.01222,-0.019457,27
2019-09-30,"Eaton","CO","Greeley","Weld County",14198,1633,0.011488,0.023506,0.034864,2425
2019-09-30,"Gentry","AR","Fayetteville-Springdale-Rogers","Benton County",14199,983,-0.000754,0.007901,-0.000271,590
2019-09-30,"Creston","NC",,"Ashe County",14200,1071,0.003927,0.030143,0.099958,803
2019-09-30,"Marysville","IN","Louisville/Jefferson County","Clark County",14201,1218,0.002133,0.018414,0.027893,649
2019-09-30,"Moran","KS",,"Allen County",14202,696,0.002488,0.005397,-0.03752,187
2019-09-30,"Cordova","MD","Easton","Talbot County",14203,1658,0.017676,0.060482,0.067478,863
2019-09-30,"Belleair Bluffs","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",14204,1579,0.000734,0.00515,0.045192,1255
2019-09-30,"Riverside","WA",,"Okanogan County",14205,1377,0.003701,0.015795,0.043898,387
2019-09-30,"Western","NY","Utica-Rome","Oneida County",14206,984,0.024803,0.0405,-0.033491,762
2019-09-30,"Elk Township","PA",,"Clarion County",14207,620,-0.01246,-0.057029,-0.426483,407
2019-09-30,"Mildred","KS",,"Allen County",14208,695,-0.003093,-0.00066,-0.031888,9
2019-09-30,"Olmstead","KY",,"Logan County",14209,957,0.005248,0.025105,0.067054,384
2019-09-30,"Goldston","NC","Durham-Chapel Hill","Chatham County",14210,1172,0.005154,-0.004026,-0.074564,539
2019-09-30,"De Beque","CO","Grand Junction","Mesa County",14211,1286,0.004788,0.025877,0.027264,341
2019-09-30,"Town of Brasher","NY","Ogdensburg-Massena","Saint Lawrence County",14212,996,-0.067044,-0.142008,-0.19959,25
2019-09-30,"Elbow Lake","MN",,"Grant County",14213,871,0.005023,-0.001567,-0.109625,891
2019-09-30,"Ellendale","DE","Salisbury","Sussex County",14214,1217,0.002459,-0.002842,-0.035259,521
2019-09-30,"La Center","KY","Paducah","Ballard County",14215,875,0.00386,0.01915,-0.017302,504
2019-09-30,"Pittsford","MI","Hillsdale","Hillsdale County",14216,832,-0.017224,-0.025034,-0.270601,382
2019-09-30,"Bittinger","MD",,"Garrett County",14217,935,-0.013971,-0.060997,-0.357956,26
2019-09-30,"Stonycreek Township","PA","Johnstown","Cambria County",14218,671,0.00022,0.01771,-0.007216,847
2019-09-30,"Sheffield","IA",,"Franklin County",14219,810,0.003293,0.007259,-0.043741,714
2019-09-30,"Westpoint","IN","Lafayette-West Lafayette","Tippecanoe County",14220,1141,0.005714,0.01655,0.033388,576
2019-09-30,"Troy","ID","Moscow","Latah County",14221,1035,0.000791,-0.00546,-0.239305,54
2019-09-30,"West Belmar","NJ","New York-Newark-Jersey City","Monmouth County",14222,2151,-0.005279,-0.004234,-0.02771,1037
2019-09-30,"Washburn","ND",,"McLean County",14223,1059,-0.010155,-0.016104,0.078862,691
2019-09-30,"Edinburg","IL","Taylorville","Christian County",14224,1084,0.011702,0.03742,0.051977,706
2019-09-30,"Upper Tulpehocken Township","PA","Reading","Berks County",14225,1192,-0.000339,0.009142,-0.001378,473
2019-09-30,"Strausstown","PA","Reading","Berks County",14226,1132,0.010457,0.031874,0.038506,52
2019-09-30,"Odin","IL","Centralia","Marion County",14227,995,0.009519,0.036409,0.012612,57
2019-09-30,"Crosbyton","TX","Lubbock","Crosby County",14228,1011,0.007362,0.037756,0.075292,731
2019-09-30,"Cloudcroft","NM","Alamogordo","Otero County",14229,979,0.005113,0.013984,-0.014255,2595
2019-09-30,"Ludlow","VT","Claremont-Lebanon","Windsor County",14230,1587,-0.003848,-0.038222,-0.079496,1470
2019-09-30,"Tahoe City","CA","Sacramento--Roseville--Arden-Arcade","Placer County",14231,3264,0.027136,0.038598,-0.019807,3501
2019-09-30,"Manly","IA","Mason City","Worth County",14232,783,-0.001763,-0.002612,-0.065377,676
2019-09-30,"Baileyton","AL","Cullman","Cullman County",14233,925,0.005186,0.04555,-0.017851,607
2019-09-30,"Worton","MD",,"Kent County",14234,1533,0.001233,0.012217,0.000969,999
2019-09-30,"Town Of Willsboro","NY",,"Essex County",14235,1679,-0.002585,0.004797,-0.005924,965
2019-09-30,"Brooksville","MS",,"Noxubee County",14236,803,0.000944,0.015726,-0.003741,591
2019-09-30,"Rothsville","PA","Lancaster","Lancaster County",14237,1188,0.003196,0.003258,0.026031,971
