"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-09-30,"92101","CA","San Diego-Carlsbad","San Diego County","San Diego",221,2741,-0.001299,0.004776,0.027254,23159
2019-09-30,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",222,2844,0.002821,0.005864,0.003166,10688
2019-09-30,"34711","FL","Orlando-Kissimmee-Sanford","Lake County","Clermont",223,1439,0.000898,0.006404,0.026756,25495
2019-09-30,"30052","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County","Loganville",224,1407,0.001729,0.006679,0.013443,27556
2019-09-30,"38401","TN","Nashville-Davidson--Murfreesboro--Franklin","Maury County","Columbia",225,1278,0.005329,0.056246,0.085946,22125
2019-09-30,"77095","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",226,1392,0.004215,0.012624,-0.01563,21513
2019-09-30,"07002","NJ","New York-Newark-Jersey City","Hudson County","Bayonne",227,1898,0.008013,0.028848,0.029301,13069
2019-09-30,"30041","GA","Atlanta-Sandy Springs-Roswell","Forsyth County","Cumming",228,1835,0.004214,0.005565,0.015838,27662
2019-09-30,"60016","IL","Chicago-Naperville-Elgin","Cook County","Des Plaines",229,1515,-0.00001,-0.000096,-0.004583,23596
2019-09-30,"33009","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Hallandale",230,1740,0.001207,0.001045,0.020903,33394
2019-09-30,"94536","CA","San Francisco-Oakland-Hayward","Alameda County","Fremont",231,3003,-0.003016,-0.000737,0.013396,19656
2019-09-30,"89052","NV","Las Vegas-Henderson-Paradise","Clark County","Henderson",232,1564,0.004047,0.014175,0.04225,28353
2019-09-30,"74012","OK","Tulsa","Tulsa County","Broken Arrow",233,890,0.004181,0.015378,0.030578,22161
2019-09-30,"10457","NY","New York-Newark-Jersey City","Bronx County","New York",234,1723,0.008838,0.012858,-0.086935,3727
2019-09-30,"80634","CO","Greeley","Weld County","Greeley",235,1588,0.006126,0.019091,0.019252,22963
2019-09-30,"43026","OH","Columbus","Franklin County","Hilliard",236,1317,-0.000356,-0.015975,-0.017924,21814
2019-09-30,"92592","CA","Riverside-San Bernardino-Ontario","Riverside County","Temecula",237,2061,0.000504,0.004359,0.036553,26030
2019-09-30,"43230","OH","Columbus","Franklin County","Gahanna",238,1238,-0.004557,-0.020795,-0.037165,19136
2019-09-30,"89117","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",239,1553,0.004277,0.016956,0.062922,22926
2019-09-30,"30080","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Smyrna",240,1464,0.005139,0.018475,0.036885,21063
2019-09-30,"20001","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",241,2619,0.010545,0.02833,0.020145,18348
2019-09-30,"27834","NC","Greenville","Pitt County","Greenville",242,905,-0.004936,0.008455,0.042603,14972
2019-09-30,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","South Gate",243,2430,0.00235,0.011426,-0.003412,15089
2019-09-30,"29072","SC","Columbia","Lexington County","Lexington",244,1254,0.003347,0.011353,0.019825,22802
2019-09-30,"46227","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",245,940,0.002359,0.017014,-0.007859,14212
2019-09-30,"32244","FL","Jacksonville","Duval County","Jacksonville",246,1102,0.000032,0.005607,0.068914,21158
2019-09-30,"21117","MD","Baltimore-Columbia-Towson","Baltimore County","Owings Mills",247,1557,0.001248,-0.00138,-0.001354,17558
2019-09-30,"10027","NY","New York-Newark-Jersey City","New York County","New York",248,3100,0.007914,0.038935,0.051285,6542
2019-09-30,"19111","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",249,1209,0.00197,0.012365,0.029606,17554
2019-09-30,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bell",250,2193,-0.000583,0.002124,-0.078467,9167
2019-09-30,"91730","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Rancho Cucamonga",251,2182,0.004743,0.011728,0.015849,18847
2019-09-30,"48103","MI","Ann Arbor","Washtenaw County","Ann Arbor",252,1743,-0.064537,-0.055737,-0.049437,19630
2019-09-30,"11236","NY","New York-Newark-Jersey City","Kings County","New York",253,2202,0.002268,0.011784,0.02074,18887
2019-09-30,"75206","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",254,1589,0.001844,0.014629,0.019687,16697
2019-09-30,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",255,2879,0.003539,0.004248,0.026893,7656
2019-09-30,"37128","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",256,1401,0.012309,0.02165,0.030847,33489
2019-09-30,"92109","CA","San Diego-Carlsbad","San Diego County","San Diego",257,3333,-0.001137,0.017262,0.065333,14991
2019-09-30,"30062","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Marietta",258,1544,-0.001621,0.004992,-0.003962,24980
2019-09-30,"60628","IL","Chicago-Naperville-Elgin","Cook County","Chicago",259,1250,-0.000015,-0.000503,-0.026127,21171
2019-09-30,"07093","NJ","New York-Newark-Jersey City","Hudson County","West New York",260,2078,0.00284,0.026688,0.026467,10569
2019-09-30,"32822","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",261,1352,0.00316,0.014205,0.037331,21300
2019-09-30,"30331","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Atlanta",262,1242,0.006054,0.012774,0.036186,21869
2019-09-30,"75217","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",263,1174,0.001724,0.010211,0.045655,20518
2019-09-30,"02360","MA","Boston-Cambridge-Newton","Plymouth County","Plymouth",264,1925,0.00836,0.032819,0.034228,27617
2019-09-30,"34953","FL","Port St. Lucie","Saint Lucie County","Port Saint Lucie",265,1542,0.002712,0.006654,0.023118,27949
2019-09-30,"37130","TN","Nashville-Davidson--Murfreesboro--Franklin","Rutherford County","Murfreesboro",266,1196,0.001872,0.015148,0.019885,20734
2019-09-30,"33186","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","The Crossings",267,1828,0.001306,0.008509,0.020956,30579
2019-09-30,"02155","MA","Boston-Cambridge-Newton","Middlesex County","Medford",268,2565,0.003901,0.040124,0.061746,19618
2019-09-30,"10701","NY","New York-Newark-Jersey City","Westchester County","Yonkers",269,2185,-0.000667,0.002006,0.044394,9258
2019-09-30,"33012","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County","Hialeah",270,1707,0.000097,0.006248,0.013634,19392
2019-09-30,"91342","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",271,2543,0.004709,0.00982,0.003996,21748
2019-09-30,"90706","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Bellflower",272,2319,0.003913,0.011212,-0.042483,13099
2019-09-30,"92335","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Fontana",273,1818,0.002771,0.005544,0.019286,17345
2019-09-30,"95123","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",274,3044,0.001969,0.008313,-0.00988,22263
2019-09-30,"92021","CA","San Diego-Carlsbad","San Diego County","El Cajon",275,2328,0.004296,0.019294,0.050534,13419
2019-09-30,"32174","FL","Deltona-Daytona Beach-Ormond Beach","Volusia County","Ormond Beach",276,1465,0.006251,0.016861,0.050174,22153
2019-09-30,"22304","VA","Washington-Arlington-Alexandria","Alexandria City","Alexandria",277,1851,0.004678,0.010923,0.015289,17308
2019-09-30,"87121","NM","Albuquerque","Bernalillo County","Albuquerque",278,1081,-0.002541,0.019651,0.003998,20253
2019-09-30,"11372","NY","New York-Newark-Jersey City","Queens County","New York",279,2013,-0.000084,-0.005025,-0.087583,20826
2019-09-30,"22193","VA","Washington-Arlington-Alexandria","Prince William County","Woodbridge",280,1846,0.002607,0.007389,0.005612,24603
2019-09-30,"93065","CA","Oxnard-Thousand Oaks-Ventura","Ventura County","Simi Valley",281,2677,-0.000086,0.000746,0.000861,23233
2019-09-30,"27858","NC","Greenville","Pitt County","Greenville",282,1007,-0.001731,0.011635,0.065418,17289
2019-09-30,"45840","OH","Findlay","Hancock County","Findlay",283,1048,0.036744,0.048359,0.055364,19237
2019-09-30,"60649","IL","Chicago-Naperville-Elgin","Cook County","Chicago",284,1221,-0.001131,-0.002166,-0.00107,9794
2019-09-30,"33063","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Margate",285,1458,0.0026,0.008458,0.021589,26893
2019-09-30,"27703","NC","Durham-Chapel Hill","Durham County","Durham",286,1230,0.004039,0.022313,0.05823,22325
2019-09-30,"23454","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",287,1505,0.002822,0.017666,0.036635,21659
2019-09-30,"60626","IL","Chicago-Naperville-Elgin","Cook County","Chicago",288,1536,0.001398,0.005805,-0.020925,13181
2019-09-30,"33064","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",289,1586,0.002942,0.005789,0.010823,23576
2019-09-30,"48185","MI","Detroit-Warren-Dearborn","Wayne County","Westland",290,1131,0.013152,0.035312,0.033524,15721
2019-09-30,"92627","CA","Los Angeles-Long Beach-Anaheim","Orange County","Costa Mesa",291,2951,0.000919,0.002067,-0.015494,13404
2019-09-30,"33027","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Miramar",292,1829,0.003984,0.015736,0.026662,34690
2019-09-30,"85705","AZ","Tucson","Pima County","Tucson",293,1052,0.004908,0.035007,0.054024,10161
2019-09-30,"33311","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Fort Lauderdale",294,1458,0.003165,0.012832,0.025977,22320
2019-09-30,"08831","NJ","New York-Newark-Jersey City","Middlesex County","Monroe Township",295,1863,0.00729,0.011634,-0.016243,26505
2019-09-30,"20147","VA","Washington-Arlington-Alexandria","Loudoun County","Ashburn",296,2212,0.000292,0.014464,0.011786,22816
2019-09-30,"44130","OH","Cleveland-Elyria","Cuyahoga County","Parma Heights",297,1090,0.005865,0.024324,0.060239,18157
2019-09-30,"90025","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",298,3784,0.005624,0.016006,0.034402,11040
2019-09-30,"20878","MD","Washington-Arlington-Alexandria","Montgomery County","Gaithersburg",299,1914,0.002511,0.01684,0.005084,22239
2019-09-30,"43228","OH","Columbus","Franklin County","Columbus",300,1028,0.005809,0.013673,0.013394,15528
2019-09-30,"30022","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Johns Creek",301,1644,0.003219,0.007853,-0.022172,24551
2019-09-30,"30004","GA","Atlanta-Sandy Springs-Roswell","Fulton County","Milton",302,1628,-0.004338,-0.009492,0.003964,27130
2019-09-30,"23666","VA","Virginia Beach-Norfolk-Newport News","Hampton City","Hampton",303,1250,0.003409,0.014921,0.024681,18469
2019-09-30,"85142","AZ","Phoenix-Mesa-Scottsdale","Pinal County","Queen Creek",304,1471,-0.006105,-0.017937,-0.106302,25313
2019-09-30,"98682","WA","Portland-Vancouver-Hillsboro","Clark County","Vancouver",305,1602,0.009704,0.02292,0.014591,20039
2019-09-30,"95035","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Milpitas",306,3174,-0.00166,-0.000081,-0.003573,20815
2019-09-30,"91710","CA","Riverside-San Bernardino-Ontario","San Bernardino County","Chino",307,2223,0.005859,0.012482,0.000162,22345
2019-09-30,"90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",308,2403,0.000239,-0.000388,-0.047319,11679
2019-09-30,"23223","VA","Richmond","Richmond City","Richmond",309,1146,-0.00119,-0.004987,0.011918,16946
2019-09-30,"11218","NY","New York-Newark-Jersey City","Kings County","New York",310,2243,0.012455,0.026615,0.046193,17199
2019-09-30,"27713","NC","Durham-Chapel Hill","Durham County","Durham",311,1303,0.007621,0.02877,0.066398,20042
2019-09-30,"77082","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",312,1272,-0.00011,0.00037,-0.04785,14245
2019-09-30,"44077","OH","Cleveland-Elyria","Lake County","Painesville",313,1081,-0.004771,-0.016423,0.013381,23014
2019-09-30,"94544","CA","San Francisco-Oakland-Hayward","Alameda County","Hayward",314,2670,-0.003469,-0.003972,0.013725,15298
2019-09-30,"43701","OH","Zanesville","Muskingum County","Zanesville",315,781,-0.002733,-0.002738,-0.027601,19864
2019-09-30,"29730","SC","Charlotte-Concord-Gastonia","York County","Rock Hill",316,1045,-0.000646,0.031745,0.095451,2579
2019-09-30,"11223","NY","New York-Newark-Jersey City","Kings County","New York",317,2069,0.00488,0.015439,0.010702,15607
2019-09-30,"60622","IL","Chicago-Naperville-Elgin","Cook County","Chicago",318,2189,0.007841,0.037844,0.059687,18100
2019-09-30,"29464","SC","Charleston-North Charleston","Charleston County","Mount Pleasant",319,1883,-0.006969,-0.016984,-0.00865,22479
2019-09-30,"60616","IL","Chicago-Naperville-Elgin","Cook County","Chicago",320,1813,-0.000223,0.008667,0.028692,18026
2019-09-30,"27284","NC","Winston-Salem","Forsyth County","Kernersville",321,961,0.017992,0.046529,0.084846,19973
2019-09-30,"35242","AL","Birmingham-Hoover","Jefferson County","Hoover",322,1301,-0.009531,-0.006387,-0.011718,19695
2019-09-30,"58103","ND","Fargo","Cass County","Fargo",323,865,-0.003813,-0.042707,-0.141532,11287
2019-09-30,"80015","CO","Denver-Aurora-Lakewood","Arapahoe County","Aurora",324,1717,0.000507,0.013166,0.036546,24717
2019-09-30,"20019","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",325,1724,-0.004345,-0.008156,-0.009616,13638
2019-09-30,"55901","MN","Rochester","Olmsted County","Rochester",326,1130,-0.00158,0.003876,0.023934,20304
2019-09-30,"10021","NY","New York-Newark-Jersey City","New York County","New York",327,4157,0.025952,0.027563,-0.073991,27718
2019-09-30,"80525","CO","Fort Collins","Larimer County","Fort Collins",328,1650,-0.000596,0.001334,0.013731,20589
2019-09-30,"30127","GA","Atlanta-Sandy Springs-Roswell","Cobb County","Powder Springs",329,1299,0.003208,0.006511,0.029398,26893
2019-09-30,"97402","OR","Eugene","Lane County","Eugene",330,1350,0.00149,0.018463,0.058847,13947
2019-09-30,"33313","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Lauderhill",331,1402,-0.000401,0.008618,0.016792,23311
2019-09-30,"71913","AR","Hot Springs","Garland County","Hot Springs",332,967,0.012727,0.04501,0.06161,24277
2019-09-30,"90027","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",333,2957,0.003808,0.007104,0.028823,7513
2019-09-30,"37064","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",334,1794,-0.003088,0.000651,0.037331,24864
2019-09-30,"37066","TN","Nashville-Davidson--Murfreesboro--Franklin","Sumner County","Gallatin",335,1441,0.002056,-0.004406,-0.020186,19640
2019-09-30,"98115","WA","Seattle-Tacoma-Bellevue","King County","Seattle",336,2095,0.003415,0.021867,-0.005145,20096
2019-09-30,"42101","KY","Bowling Green","Warren County","Bowling Green",337,915,-0.010076,0.013307,-0.02696,14483
2019-09-30,"93727","CA","Fresno","Fresno County","Fresno",338,1308,0.005272,0.018565,0.04577,18998
2019-09-30,"94568","CA","San Francisco-Oakland-Hayward","Alameda County","Dublin",339,2971,-0.000397,0.005107,-0.003346,21698
2019-09-30,"19124","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",340,1105,0.004241,0.015144,0.023766,21279
2019-09-30,"95051","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","Santa Clara",341,3433,0.001439,0.006949,0.007598,16682
2019-09-30,"91335","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",342,2652,0.00587,0.010814,0.024988,17549
2019-09-30,"95687","CA","Vallejo-Fairfield","Solano County","Vacaville",343,2150,0.005171,0.021526,0.066951,19037
2019-09-30,"32828","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",344,1480,0.006161,0.016065,0.013139,21342
2019-09-30,"32225","FL","Jacksonville","Duval County","Jacksonville",345,1281,0.001921,0.000386,0.019164,21897
2019-09-30,"76116","TX","Dallas-Fort Worth-Arlington","Tarrant County","Fort Worth",346,1384,0.00249,0.00969,0.029004,12782
2019-09-30,"90731","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",347,2485,0.00552,0.006133,0.013021,12638
2019-09-30,"77840","TX","College Station-Bryan","Brazos County","College Station",348,1094,-0.010594,-0.033726,-0.054428,9956
2019-09-30,"77007","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",349,1678,0.001198,0.006096,0.000746,21390
2019-09-30,"85251","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",350,1863,0.004202,0.015004,0.086218,22175
2019-09-30,"23452","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",351,1409,0.003764,0.017966,0.021304,20564
2019-09-30,"75150","TX","Dallas-Fort Worth-Arlington","Dallas County","Mesquite",352,1177,-0.002271,0.002039,0.015512,15466
2019-09-30,"30253","GA","Atlanta-Sandy Springs-Roswell","Henry County","McDonough",353,1322,0.007886,0.020529,0.055473,21918
2019-09-30,"37122","TN","Nashville-Davidson--Murfreesboro--Franklin","Wilson County","Mount Juliet",354,1642,0.004341,0.018032,0.004137,23420
2019-09-30,"30135","GA","Atlanta-Sandy Springs-Roswell","Douglas County","Douglasville",355,1198,0.000997,-0.017828,0.019291,26318
2019-09-30,"73160","OK","Oklahoma City","Cleveland County","Moore",356,1020,-0.00574,-0.005794,0.024351,21744
2019-09-30,"89031","NV","Las Vegas-Henderson-Paradise","Clark County","North Las Vegas",357,1396,0.007888,0.027128,0.069083,28975
2019-09-30,"93550","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Palmdale",358,1911,0.004861,0.022028,0.067312,19030
2019-09-30,"43068","OH","Columbus","Franklin County","Reynoldsburg",359,1173,0.000371,0.003561,-0.006535,16992
2019-09-30,"93536","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Lancaster",360,2035,0.004171,0.018313,0.023745,22960
2019-09-30,"29681","SC","Greenville-Anderson-Mauldin","Greenville County","Simpsonville",361,1240,0.003283,0.021508,0.048508,13007
2019-09-30,"60615","IL","Chicago-Naperville-Elgin","Cook County","Chicago",362,1632,-0.00184,0.012489,0.036954,14879
